authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,gImageLink,gender_prediction
10.1111/j.1460-2466.2010.01481.x+2.0,10.1111/j.1460-2466.2010.01481.x,https://academic.oup.com/joc/article/60/2/254/4098417,2010,"Abuse, Torture, Frames, and the Washington Post",Journal of Communication,3.0,2.0,Alexander Nikolaev,Alexander,Nikolaev,"1 Department of Culture and Communication, Drexel University, Philadelphia PA 19104, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Alexander+Nikolaev,https://www.google.com/search?q=Alexander+Nikolaev+department+of+culture+and+communication+drexel+university+philadelphia+pa+usa,male,0.99,66065.0,High,Alexander Nikolaev,Alexander,Nikolaev,"1 Department of Culture and Communication, Drexel University, Philadelphia PA 19104, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Alexander+Nikolaev,https://www.google.com/search?q=Alexander+Nikolaev+department+of+culture+and+communication+drexel+university+philadelphia+pa+usa,white,High,0.01057345,0.090530075,0.014086159,0.8848103,0.8848103,0.090530075,0.79428023,department of culture and communication drexel university philadelphia pa usa,"1 Department of Culture and Communication, Drexel University, Philadelphia PA 19104, USA",Drexel University,Exact,https://ror.org/04bdffz58,https://www.google.com/search?q=Alexander+Nikolaev&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12277+5.0,10.1111/jcom.12277,https://academic.oup.com/joc/article/67/1/82/4082453,2017,Maximizing Opportunities and Minimizing Risks for Children Online: The Role of Digital Skills in Emerging Strategies of Parental Mediation,Journal of Communication,6.0,5.0,Giuseppe A. Veltri,Giuseppe,Veltri,"4 School of Media, Communication and Sociology, University of Leicester, LE1 7JR Leicester, UK",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Giuseppe+Veltri,https://www.google.com/search?q=Giuseppe+A.+Veltri+school+of+media+communication+and+sociology+university+of+leicester+le+jr+leicester+uk,male,0.99,163742.0,High,Giuseppe A. Veltri,Giuseppe,Veltri,"4 School of Media, Communication and Sociology, University of Leicester, LE1 7JR Leicester, UK",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Giuseppe+Veltri,https://www.google.com/search?q=Giuseppe+A.+Veltri+school+of+media+communication+and+sociology+university+of+leicester+le+jr+leicester+uk,white,High,0.007827866,0.0012078836,0.03100923,0.959955,0.959955,0.03100923,0.9289457,school of media communication and sociology university of leicester le jr leicester uk,"4 School of Media, Communication and Sociology, University of Leicester, LE1 7JR Leicester, UK",University of Leicester,Exact,https://ror.org/04h699437,https://www.google.com/search?q=Giuseppe+Veltri&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1977.tb02148.x+1.0,10.1111/j.1460-2466.1977.tb02148.x,https://academic.oup.com/joc/article/27/3/199/4553998,1977,Children's Imitation of Aggressive and Prosocial Behavior When Viewing Alone and in Pairs,Journal of Communication,2.0,1.0,Ronald S. Drabman,Ronald,Drabman,1 Ronald S Drabman is Associate Professor in the Department of Psychiatry and Human Behavior at the University of Mississippi Medical Center,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ronald+Drabman,https://www.google.com/search?q=Ronald+S.+Drabman+ronald+s+drabman+is+associate+professor+in+the+department+of+psychiatry+and+human+behavior+at+the+university+of+mississippi+medical+center,male,0.99,23684.0,High,Ronald S. Drabman,Ronald,Drabman,1 Ronald S Drabman is Associate Professor in the Department of Psychiatry and Human Behavior at the University of Mississippi Medical Center,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ronald+Drabman,https://www.google.com/search?q=Ronald+S.+Drabman+ronald+s+drabman+is+associate+professor+in+the+department+of+psychiatry+and+human+behavior+at+the+university+of+mississippi+medical+center,white,High,0.0056759412,0.02465309,0.01833612,0.95133483,0.95133483,0.02465309,0.92668176,ronald s drabman is associate professor in the department of psychiatry and human behavior at the university of mississippi medical center,1 Ronald S Drabman is Associate Professor in the Department of Psychiatry and Human Behavior at the University of Mississippi Medical Center,University of Mississippi Medical Center,Exact,https://ror.org/044pcn091,https://www.google.com/search?q=Ronald+Drabman&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.2000.tb00770.x+2.0,10.1111/j.1468-2958.2000.tb00770.x,https://academic.oup.com/hcr/article/26/4/591/4554754,2000,Culture in the Context of Intercultural Negotiation: Individualism-Collectivism and Paths to Integrative Agreements,Human Communication Research,3.0,2.0,Steven R. Wilson,Steven,Wilson,"2 (Ph.D., Purdue University, 1989) is an associate professor in the Department of Communication, Purdue University, 1366 LAEB 2114, West Lafayette, IN 47907-1366",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Steven+Wilson,https://www.google.com/search?q=Steven+R.+Wilson+is+an+associate+professor+in+the+department+of+communication+purdue+university+laeb+west+lafayette+in,male,0.99,61542.0,High,Steven R. Wilson,Steven,Wilson,"2 (Ph.D., Purdue University, 1989) is an associate professor in the Department of Communication, Purdue University, 1366 LAEB 2114, West Lafayette, IN 47907-1366",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Steven+Wilson,https://www.google.com/search?q=Steven+R.+Wilson+is+an+associate+professor+in+the+department+of+communication+purdue+university+laeb+west+lafayette+in,white,Low,0.008207358,0.27320912,0.018134128,0.7004494,0.7004494,0.27320912,0.42724028,is an associate professor in the department of communication purdue university laeb west lafayette in,"2 (Ph.D., Purdue University, 1989) is an associate professor in the Department of Communication, Purdue University, 1366 LAEB 2114, West Lafayette, IN 47907-1366",Purdue University West Lafayette,API_QUERY,https://ror.org/02dqehb95,https://www.google.com/search?q=Steven+Wilson&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1978.tb01560.x+1.0,10.1111/j.1460-2466.1978.tb01560.x,https://academic.oup.com/joc/article/28/1/36/4371635,1978,Social Functions of Children's Speech,Journal of Communication,1.0,1.0,Alyce R. Ritti,Alyce,Ritti,"1 Alyce R. Ritti was a clinical supervisor of speech at Teachers College, Columbia University. This article is based on a doctoral dissertation completed at Columbia University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Alyce+Ritti,https://www.google.com/search?q=Alyce+R.+Ritti+alyce+r+ritti+was+a+clinical+supervisor+of+speech+at+teachers+college+columbia+university+this+article+is+based+on+a+doctoral+dissertation+completed+at+columbia+university,female,1.0,253.0,Low,Alyce R. Ritti,Alyce,Ritti,"1 Alyce R. Ritti was a clinical supervisor of speech at Teachers College, Columbia University. This article is based on a doctoral dissertation completed at Columbia University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Alyce+Ritti,https://www.google.com/search?q=Alyce+R.+Ritti+alyce+r+ritti+was+a+clinical+supervisor+of+speech+at+teachers+college+columbia+university+this+article+is+based+on+a+doctoral+dissertation+completed+at+columbia+university,white,High,0.0140338065,0.0032275491,0.039345913,0.94339275,0.94339275,0.039345913,0.90404683,alyce r ritti was a clinical supervisor of speech at teachers college columbia university this article is based on a doctoral dissertation completed at columbia university,"1 Alyce R. Ritti was a clinical supervisor of speech at Teachers College, Columbia University. This article is based on a doctoral dissertation completed at Columbia University",Columbia University,Exact,https://ror.org/00hj8s172,https://www.google.com/search?q=Alyce+Ritti&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/ccc/tcac015+2.0,10.1093/ccc/tcac015,https://academic.oup.com/ccc/article/15/2/283/6571686,2022,"Affect, Creativity and Migrant Belonging","Communication, Culture and Critique",2.0,2.0,Monika Winarnita,Monika,Winarnita,"Deakin University, School of Humanities and Social Sciences , Burwood Melbourne, Victoria 3125, Australia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Monika+Winarnita,https://www.google.com/search?q=Monika+Winarnita+deakin+university+school+of+humanities+and+social+sciences+burwood+melbourne+victoria+australia,female,0.98,148481.0,High,Monika Winarnita,Monika,Winarnita,"Deakin University, School of Humanities and Social Sciences , Burwood Melbourne, Victoria 3125, Australia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Monika+Winarnita,https://www.google.com/search?q=Monika+Winarnita+deakin+university+school+of+humanities+and+social+sciences+burwood+melbourne+victoria+australia,white,High,0.06347778,0.03082761,0.09306815,0.8126265,0.8126265,0.09306815,0.71955836,deakin university school of humanities and social sciences burwood melbourne victoria australia,"Deakin University, School of Humanities and Social Sciences , Burwood Melbourne, Victoria 3125, Australia",Deakin University,Exact,https://ror.org/02czsnj07,https://www.google.com/search?q=Monika+Winarnita&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1998.tb02770.x+1.0,10.1111/j.1460-2466.1998.tb02770.x,https://academic.oup.com/joc/article/48/4/59/4108149,1998,Narrative Analysis of Sexual Etiquette in Teenage Magazines,Journal of Communication,3.0,1.0,Ana Garner,Ana,Garner,"1 School of Journalism, Marquette University, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ana+Garner,https://www.google.com/search?q=Ana+Garner+school+of+journalism+marquette+university+usa,female,0.98,273767.0,High,Ana Garner,Ana,Garner,"1 School of Journalism, Marquette University, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ana+Garner,https://www.google.com/search?q=Ana+Garner+school+of+journalism+marquette+university+usa,white,Low,0.0053200773,0.23788439,0.026178695,0.73061687,0.73061687,0.23788439,0.49273247,school of journalism marquette university usa,"1 School of Journalism, Marquette University, USA",Marquette University,Exact,https://ror.org/04gr4te78,https://www.google.com/search?q=Ana+Garner&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1967.tb01172.x+3.0,10.1111/j.1460-2466.1967.tb01172.x,https://academic.oup.com/joc/article/17/2/152/4569176,1967,A Quantitative Analysis of Selected Characteristics of Oral and Written Vocabularies,Journal of Communication,3.0,3.0,James W. Gibson,James,Gibson,,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Gibson,https://www.google.com/search?q=James+W.+Gibson+nan,male,0.99,117309.0,High,James W. Gibson,James,Gibson,,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Gibson,https://www.google.com/search?q=James+W.+Gibson+nan,white,Low,0.01156105,0.20052485,0.025380442,0.7625336,0.7625336,0.20052485,0.56200874,,,,,,https://www.google.com/search?q=James+Gibson&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1983.tb00011.x+3.0,10.1111/j.1468-2958.1983.tb00011.x,https://academic.oup.com/hcr/article/10/2/203/4587839,1983,Adolescents' Perceptions of Social Conflicts in Television News and Social Reality,Human Communication Research,3.0,3.0,Gideon Drori,Gideon,Drori,"3 Gideon Drori (M.A., Hebrew University, 1981) is a senior producer of documentaries at Israel Television",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Gideon+Drori,https://www.google.com/search?q=Gideon+Drori+gideon+drori+is+a+senior+producer+of+documentaries+at+israel+television,male,0.98,2333.0,High,Gideon Drori,Gideon,Drori,"3 Gideon Drori (M.A., Hebrew University, 1981) is a senior producer of documentaries at Israel Television",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Gideon+Drori,https://www.google.com/search?q=Gideon+Drori+gideon+drori+is+a+senior+producer+of+documentaries+at+israel+television,white,High,0.016698955,0.002749714,0.055302028,0.9252493,0.9252493,0.055302028,0.86994725,gideon drori is a senior producer of documentaries at israel television,"3 Gideon Drori (M.A., Hebrew University, 1981) is a senior producer of documentaries at Israel Television",Worldwide Documentaries,API_QUERY,https://ror.org/021s9ae49,https://www.google.com/search?q=Gideon+Drori&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1983.tb00695.x+2.0,10.1111/j.1468-2958.1983.tb00695.x,https://academic.oup.com/hcr/article/9/3/208/4587879,1983,The Management of Failure Events: Some Contextual Determinants of Accounting Behavior,Human Communication Research,3.0,2.0,Michael J. Cody,Michael,Cody,"1 Margaret L. McLaughlin (Ph.D., University of Illinois, 1972) is associate professor and Michael J. Cody (Ph.D., Michigan State University, 1978) is assistant professor at the University of Southern California, Los Angeles, California 90007",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Cody,https://www.google.com/search?q=Michael+J.+Cody+margaret+l+mclaughlin+is+associate+professor+and+michael+j+cody+is+assistant+professor+at+the+university+of+southern+california+los+angeles+california,male,0.99,245870.0,High,Michael J. Cody,Michael,Cody,"1 Margaret L. McLaughlin (Ph.D., University of Illinois, 1972) is associate professor and Michael J. Cody (Ph.D., Michigan State University, 1978) is assistant professor at the University of Southern California, Los Angeles, California 90007",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Cody,https://www.google.com/search?q=Michael+J.+Cody+margaret+l+mclaughlin+is+associate+professor+and+michael+j+cody+is+assistant+professor+at+the+university+of+southern+california+los+angeles+california,white,High,0.006368472,0.11709951,0.02703189,0.8495002,0.8495002,0.11709951,0.73240066,margaret l mclaughlin is associate professor and michael j cody is assistant professor at the university of southern california los angeles california,"1 Margaret L. McLaughlin (Ph.D., University of Illinois, 1972) is associate professor and Michael J. Cody (Ph.D., Michigan State University, 1978) is assistant professor at the University of Southern California, Los Angeles, California 90007",University of Southern California,Exact,https://ror.org/03taz7m60,https://www.google.com/search?q=Michael+Cody&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/jcmc/zmac004+2.0,10.1093/jcmc/zmac004,https://academic.oup.com/jcmc/article/27/2/zmac004/6548792,2022,Inaccuracies and Izzat: Channel Affordances for the Consideration of Face in Misinformation Correction,Journal of Computer-Mediated Communication,2.0,2.0,Pranav Malhotra,Pranav,Malhotra,"Department of Communication, University of Washington , Box 353740, Seattle, WA 98195-3740,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Pranav+Malhotra,https://www.google.com/search?q=Pranav+Malhotra+department+of+communication+university+of+washington+box+seattle+wa+usa,male,0.99,589.0,Low,Pranav Malhotra,Pranav,Malhotra,"Department of Communication, University of Washington , Box 353740, Seattle, WA 98195-3740,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Pranav+Malhotra,https://www.google.com/search?q=Pranav+Malhotra+department+of+communication+university+of+washington+box+seattle+wa+usa,api,Low,0.7930679,0.03217282,0.014340478,0.16041881,0.7930679,0.16041881,0.63264906,department of communication university of washington box seattle wa usa,"Department of Communication, University of Washington , Box 353740, Seattle, WA 98195-3740,  USA",University of Washington,Exact,https://ror.org/00cvxb145,https://www.google.com/search?q=Pranav+Malhotra&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1976.tb01951.x+1.0,10.1111/j.1460-2466.1976.tb01951.x,https://academic.oup.com/joc/article/26/4/142/4553863,1976,Ho Chi Minh as Communicator,Journal of Communication,1.0,1.0,Tran Van Dinh,Tran,Dinh,"1 Tran Van Dinh, a former diplomat, teaches at the Institute of Pan African Studies, Temple University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tran+Dinh,https://www.google.com/search?q=Tran+Van+Dinh+tran+van+dinh+a+former+diplomat+teaches+at+the+institute+of+pan+african+studies+temple+university,male,0.71,1768.0,Low,Tran Van Dinh,Tran,Dinh,"1 Tran Van Dinh, a former diplomat, teaches at the Institute of Pan African Studies, Temple University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tran+Dinh,https://www.google.com/search?q=Tran+Van+Dinh+tran+van+dinh+a+former+diplomat+teaches+at+the+institute+of+pan+african+studies+temple+university,api,High,0.99267685,0.0005678201,0.0018876287,0.0048676827,0.99267685,0.0048676827,0.9878092,tran van dinh a former diplomat teaches at the institute of pan african studies temple university,"1 Tran Van Dinh, a former diplomat, teaches at the Institute of Pan African Studies, Temple University",Temple University,Exact,https://ror.org/00kx1jb78,https://www.google.com/search?q=Tran+Dinh&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1978.tb00616.x+1.0,10.1111/j.1468-2958.1978.tb00616.x,https://academic.oup.com/hcr/article/4/3/271/4626826,1978,Nonverbal Communication: Issues and Appraisal,Human Communication Research,3.0,1.0,Mark L. Knapp,Mark,Knapp,"1 Mark L. Knapp (Ph.D. Pennsylvania State University, 1966) is professor of Communication at Purdue University, Lafayette, Indiana 47907",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mark+Knapp,https://www.google.com/search?q=Mark+L.+Knapp+mark+l+knapp+is+professor+of+communication+at+purdue+university+lafayette+indiana,male,0.99,119313.0,High,Mark L. Knapp,Mark,Knapp,"1 Mark L. Knapp (Ph.D. Pennsylvania State University, 1966) is professor of Communication at Purdue University, Lafayette, Indiana 47907",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mark+Knapp,https://www.google.com/search?q=Mark+L.+Knapp+mark+l+knapp+is+professor+of+communication+at+purdue+university+lafayette+indiana,white,High,0.004993885,0.044829533,0.020939287,0.9292373,0.9292373,0.044829533,0.88440776,mark l knapp is professor of communication at purdue university lafayette indiana,"1 Mark L. Knapp (Ph.D. Pennsylvania State University, 1966) is professor of Communication at Purdue University, Lafayette, Indiana 47907",Purdue University West Lafayette,API_QUERY,https://ror.org/02dqehb95,https://www.google.com/search?q=Mark+Knapp&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12127+4.0,10.1111/jcom.12127,https://academic.oup.com/joc/article/64/6/1037/4086029,2014,Hallin and Mancini Revisited: Four Empirical Types of Western Media Systems,Journal of Communication,5.0,4.0,Edda Humprecht,Edda,Humprecht,"1 IPMZ-Institute of Mass Communication and Media Research, University of Zurich, 8050, Zürich, Switzerland",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Edda+Humprecht,https://www.google.com/search?q=Edda+Humprecht+ipmz+institute+of+mass+communication+and+media+research+university+of+zurich+z+rich+switzerland,female,0.96,769.0,Low,Edda Humprecht,Edda,Humprecht,"1 IPMZ-Institute of Mass Communication and Media Research, University of Zurich, 8050, Zürich, Switzerland",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Edda+Humprecht,https://www.google.com/search?q=Edda+Humprecht+ipmz+institute+of+mass+communication+and+media+research+university+of+zurich+z+rich+switzerland,white,High,0.004368656,0.034449767,0.021560136,0.9396215,0.9396215,0.034449767,0.90517175,ipmz institute of mass communication and media research university of zurich z rich switzerland,"1 IPMZ-Institute of Mass Communication and Media Research, University of Zurich, 8050, Zürich, Switzerland",University of Zurich,Exact,https://ror.org/02crff812,https://www.google.com/search?q=Edda+Humprecht&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2885.2012.01407.x+1.0,10.1111/j.1468-2885.2012.01407.x,https://academic.oup.com/ct/article/22/3/319/4085729,2012,Doing Diversity: Text–Audience Agency and Rhetorical Alternatives,Communication Theory,2.0,1.0,Sine N. Just,Sine,Just,"1 Department of Business and Politics, Copenhagen Business School, Frederiksberg 2000, Denmark",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sine+Just,https://www.google.com/search?q=Sine+N.+Just+department+of+business+and+politics+copenhagen+business+school+frederiksberg+denmark,female,0.7,614.0,Low,Sine N. Just,Sine,Just,"1 Department of Business and Politics, Copenhagen Business School, Frederiksberg 2000, Denmark",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sine+Just,https://www.google.com/search?q=Sine+N.+Just+department+of+business+and+politics+copenhagen+business+school+frederiksberg+denmark,white,High,0.0041936254,0.023008266,0.024799148,0.947999,0.947999,0.024799148,0.92319983,department of business and politics copenhagen business school frederiksberg denmark,"1 Department of Business and Politics, Copenhagen Business School, Frederiksberg 2000, Denmark",Copenhagen Business School,Exact,https://ror.org/04sppb023,https://www.google.com/search?q=Sine+Just&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.2010.01378.x+3.0,10.1111/j.1468-2958.2010.01378.x,https://academic.oup.com/hcr/article/36/3/323/4107483,2010,Effects of Interpersonal Goals on Inadvertent Intrapersonal Influence in Computer-Mediated Communication,Human Communication Research,5.0,3.0,Stephanie Tom Tong,Stephanie,Tong,"1 Department of Communication, Michigan State University, East Lansing, MI 48824, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Stephanie+Tong,https://www.google.com/search?q=Stephanie+Tom+Tong+department+of+communication+michigan+state+university+east+lansing+mi+usa,female,0.98,68107.0,High,Stephanie Tom Tong,Stephanie,Tong,"1 Department of Communication, Michigan State University, East Lansing, MI 48824, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Stephanie+Tong,https://www.google.com/search?q=Stephanie+Tom+Tong+department+of+communication+michigan+state+university+east+lansing+mi+usa,api,High,0.8455805,0.009903653,0.019226432,0.12528944,0.8455805,0.12528944,0.7202911,department of communication michigan state university east lansing mi usa,"1 Department of Communication, Michigan State University, East Lansing, MI 48824, USA",Michigan State University,Exact,https://ror.org/05hs6h993,https://www.google.com/search?q=Stephanie+Tong&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/cccr.12041+1.0,10.1111/cccr.12041,https://academic.oup.com/ccc/article/7/3/356/4054687,2014,"The “Guido” Situation: Minstrelsy, Parody, and Ethnic Performance on MTV's Jersey Shore","Communication, Culture and Critique",1.0,1.0,Alexandra Sastre,Alexandra,Sastre,"1 Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Alexandra+Sastre,https://www.google.com/search?q=Alexandra+Sastre+annenberg+school+for+communication+university+of+pennsylvania+philadelphia+pa+usa,female,0.98,122985.0,High,Alexandra Sastre,Alexandra,Sastre,"1 Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Alexandra+Sastre,https://www.google.com/search?q=Alexandra+Sastre+annenberg+school+for+communication+university+of+pennsylvania+philadelphia+pa+usa,hispanic,Low,0.023674725,0.016754618,0.6514432,0.3081275,0.6514432,0.3081275,0.3433157,annenberg school for communication university of pennsylvania philadelphia pa usa,"1 Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, USA",University of Pennsylvania,Exact,https://ror.org/00b30xv10,https://www.google.com/search?q=Alexandra+Sastre&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2012.01677.x+3.0,10.1111/j.1460-2466.2012.01677.x,https://academic.oup.com/joc/article/62/6/1047/4085812,2012,Sponsorship Disclosure: Effects of Duration on Persuasion Knowledge and Brand Responses,Journal of Communication,3.0,3.0,Peter C. Neijens,Peter,Neijens,"1 Amsterdam School of Communication Research (ASCoR), University of Amsterdam, 1012 CX, Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Peter+Neijens,https://www.google.com/search?q=Peter+C.+Neijens+amsterdam+school+of+communication+research+university+of+amsterdam+cx+amsterdam+the+netherlands,male,0.99,165452.0,High,Peter C. Neijens,Peter,Neijens,"1 Amsterdam School of Communication Research (ASCoR), University of Amsterdam, 1012 CX, Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Peter+Neijens,https://www.google.com/search?q=Peter+C.+Neijens+amsterdam+school+of+communication+research+university+of+amsterdam+cx+amsterdam+the+netherlands,white,High,0.003951992,0.05823662,0.022575235,0.9152362,0.9152362,0.05823662,0.8569996,amsterdam school of communication research university of amsterdam cx amsterdam the netherlands,"1 Amsterdam School of Communication Research (ASCoR), University of Amsterdam, 1012 CX, Amsterdam, The Netherlands",University of Amsterdam,Exact,https://ror.org/04dkp9463,https://www.google.com/search?q=Peter+Neijens&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1972.tb00139.x+1.0,10.1111/j.1460-2466.1972.tb00139.x,https://academic.oup.com/joc/article/22/2/113/4560932,1972,Group Process as Metaphor,Journal of Communication,1.0,1.0,Catherine R. Cowell,Catherine,Cowell,"1 Catherine R. Cowell (Ph.D., University of Denver, 1971) is Assistant Professor of Speech in the Department of Fine Arts at Angelo State University, San Angelo, Texas",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Catherine+Cowell,https://www.google.com/search?q=Catherine+R.+Cowell+catherine+r+cowell+is+assistant+professor+of+speech+in+the+department+of+fine+arts+at+angelo+state+university+san+angelo+texas,female,0.98,50312.0,High,Catherine R. Cowell,Catherine,Cowell,"1 Catherine R. Cowell (Ph.D., University of Denver, 1971) is Assistant Professor of Speech in the Department of Fine Arts at Angelo State University, San Angelo, Texas",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Catherine+Cowell,https://www.google.com/search?q=Catherine+R.+Cowell+catherine+r+cowell+is+assistant+professor+of+speech+in+the+department+of+fine+arts+at+angelo+state+university+san+angelo+texas,white,Low,0.0047385283,0.2686989,0.023041343,0.70352125,0.70352125,0.2686989,0.43482235,catherine r cowell is assistant professor of speech in the department of fine arts at angelo state university san angelo texas,"1 Catherine R. Cowell (Ph.D., University of Denver, 1971) is Assistant Professor of Speech in the Department of Fine Arts at Angelo State University, San Angelo, Texas",Angelo State University,Exact,https://ror.org/04n34rm95,https://www.google.com/search?q=Catherine+Cowell&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
