authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,gImageLink,gender_prediction
10.1111/j.1468-2885.2002.tb00262.x+1.0,10.1111/j.1468-2885.2002.tb00262.x,https://academic.oup.com/ct/article/12/2/117/4110721,2002,A Theoretical Agenda for Entertainment-Education,Communication Theory,2.0,1.0,Arvind Singhal,Arvind,Singhal,"1 Arvind Singhal is Presidential Research Scholar and Professor, School of Interpersonal Communication, Ohio University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Arvind+Singhal,https://www.google.com/search?q=Arvind+Singhal+arvind+singhal+is+presidential+research+scholar+and+professor+school+of+interpersonal+communication+ohio+university,male,0.99,1448.0,Low,Arvind Singhal,Arvind,Singhal,"1 Arvind Singhal is Presidential Research Scholar and Professor, School of Interpersonal Communication, Ohio University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Arvind+Singhal,https://www.google.com/search?q=Arvind+Singhal+arvind+singhal+is+presidential+research+scholar+and+professor+school+of+interpersonal+communication+ohio+university,api,Low,0.43432668,0.1617131,0.06394218,0.34001806,0.43432668,0.34001806,0.094308615,arvind singhal is presidential research scholar and professor school of interpersonal communication ohio university,"1 Arvind Singhal is Presidential Research Scholar and Professor, School of Interpersonal Communication, Ohio University",Ohio University,Exact,https://ror.org/01jr3y717,https://www.google.com/search?q=Arvind+Singhal&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12114+2.0,10.1111/jcom.12114,https://academic.oup.com/joc/article/64/5/935/4086046,2014,The Role of Identification and Perception of Just Outcome in Evoking Emotions in Narrative Persuasion,Journal of Communication,2.0,2.0,Jop Sinkeldam,Jop,Sinkeldam,"1 Centre for Language Studies, Radboud University Nijmegen, NL 6500 HD, Nijmegen, the Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jop+Sinkeldam,https://www.google.com/search?q=Jop+Sinkeldam+centre+for+language+studies+radboud+university+nijmegen+nl+hd+nijmegen+the+netherlands,male,0.9,500.0,Low,Jop Sinkeldam,Jop,Sinkeldam,"1 Centre for Language Studies, Radboud University Nijmegen, NL 6500 HD, Nijmegen, the Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jop+Sinkeldam,https://www.google.com/search?q=Jop+Sinkeldam+centre+for+language+studies+radboud+university+nijmegen+nl+hd+nijmegen+the+netherlands,white,High,0.014273217,0.045277607,0.018857103,0.9215921,0.9215921,0.045277607,0.8763145,centre for language studies radboud university nijmegen nl hd nijmegen the netherlands,"1 Centre for Language Studies, Radboud University Nijmegen, NL 6500 HD, Nijmegen, the Netherlands",Radboud University Nijmegen,Exact,https://ror.org/016xsfp80,https://www.google.com/search?q=Jop+Sinkeldam&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/jcmc/zmab017+1.0,10.1093/jcmc/zmab017,https://academic.oup.com/jcmc/article/26/6/422/6376010,2021,Re-domestication of Internet Technologies: Digital Exclusion or Digital Choice?,Journal of Computer-Mediated Communication,1.0,1.0,Darja Grošelj,Darja,Grošelj,"University of Ljubljana, Faculty of Social Sciences , Ljubljana,  Slovenia    Oxford Internet Institute, University of Oxford , Oxford,  UK",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Darja+Grošelj,https://www.google.com/search?q=Darja+Gro%C5%A1elj+university+of+ljubljana+faculty+of+social+sciences+ljubljana+slovenia+oxford+internet+institute+university+of+oxford+oxford+uk,female,0.98,1569.0,Low,Darja Grošelj,Darja,Grošelj,"University of Ljubljana, Faculty of Social Sciences , Ljubljana,  Slovenia    Oxford Internet Institute, University of Oxford , Oxford,  UK",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Darja+Grošelj,https://www.google.com/search?q=Darja+Gro%C5%A1elj+university+of+ljubljana+faculty+of+social+sciences+ljubljana+slovenia+oxford+internet+institute+university+of+oxford+oxford+uk,white,High,0.0041686976,0.07488365,0.033688188,0.88725936,0.88725936,0.07488365,0.8123757,university of ljubljana faculty of social sciences ljubljana slovenia oxford internet institute university of oxford oxford uk,"University of Ljubljana, Faculty of Social Sciences , Ljubljana,  Slovenia    Oxford Internet Institute, University of Oxford , Oxford,  UK",University of Ljubljana,Exact,https://ror.org/05njb9z20,https://www.google.com/search?q=Darja+Grošelj&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/joc/jqaa014+2.0,10.1093/joc/jqaa014,https://academic.oup.com/joc/article/70/3/379/5847669,2020,"Critical Media Effects Framework: Bridging Critical Cultural Communication and Media Effects through Power, Intersectionality, Context, and Agency",Journal of Communication,2.0,2.0,Omotayo O Banjo,Omotayo,Banjo,"Department of Communication, University of Cincinnati , Cincinnati, OH, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Omotayo+Banjo,https://www.google.com/search?q=Omotayo+O+Banjo+department+of+communication+university+of+cincinnati+cincinnati+oh+usa,male,0.77,692.0,Low,Omotayo O Banjo,Omotayo,Banjo,"Department of Communication, University of Cincinnati , Cincinnati, OH, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Omotayo+Banjo,https://www.google.com/search?q=Omotayo+O+Banjo+department+of+communication+university+of+cincinnati+cincinnati+oh+usa,hispanic,High,0.06687854,0.0052600056,0.8853126,0.042548828,0.8853126,0.06687854,0.81843406,department of communication university of cincinnati cincinnati oh usa,"Department of Communication, University of Cincinnati , Cincinnati, OH, USA",University of Cincinnati,Exact,https://ror.org/01e3m7079,https://www.google.com/search?q=Omotayo+Banjo&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1980.tb00154.x+1.0,10.1111/j.1468-2958.1980.tb00154.x,https://academic.oup.com/hcr/article/6/4/326/4626739,1980,The Relationship between Psychological Gender Orientation and Communicator Style,Human Communication Research,2.0,1.0,Mary A. Talley,Mary,Talley,1 Mary A. Talley is a doctoral student in communication at Purdue University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mary+Talley,https://www.google.com/search?q=Mary+A.+Talley+mary+a+talley+is+a+doctoral+student+in+communication+at+purdue+university,female,0.99,142684.0,High,Mary A. Talley,Mary,Talley,1 Mary A. Talley is a doctoral student in communication at Purdue University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mary+Talley,https://www.google.com/search?q=Mary+A.+Talley+mary+a+talley+is+a+doctoral+student+in+communication+at+purdue+university,white,High,0.0064097615,0.14258872,0.029950492,0.821051,0.821051,0.14258872,0.67846227,mary a talley is a doctoral student in communication at purdue university,1 Mary A. Talley is a doctoral student in communication at Purdue University,Texas A&M University at Qatar,API_QUERY,https://ror.org/03vb4dm14,https://www.google.com/search?q=Mary+Talley&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1997.tb00585.x+2.0,10.1111/j.1468-2958.1997.tb00585.x,https://academic.oup.com/hcr/article/24/1/4/4554698,1997,"Message Planning, Communication Failure, and Cognitive Load: Further Explorations of the Hierarchy Principle",Human Communication Research,2.0,2.0,Charles R. Berger,Charles,Berger,"2 Charles R. Berger (Ph.D., Michigan State University, 1968) is a professor and chair of the Department of Communication, University of California, Davis",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Charles+Berger,https://www.google.com/search?q=Charles+R.+Berger+charles+r+berger+is+a+professor+and+chair+of+the+department+of+communication+university+of+california+davis,male,0.99,49331.0,High,Charles R. Berger,Charles,Berger,"2 Charles R. Berger (Ph.D., Michigan State University, 1968) is a professor and chair of the Department of Communication, University of California, Davis",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Charles+Berger,https://www.google.com/search?q=Charles+R.+Berger+charles+r+berger+is+a+professor+and+chair+of+the+department+of+communication+university+of+california+davis,white,High,0.0057722996,0.005301126,0.025830686,0.96309596,0.96309596,0.025830686,0.9372653,charles r berger is a professor and chair of the department of communication university of california davis,"2 Charles R. Berger (Ph.D., Michigan State University, 1968) is a professor and chair of the Department of Communication, University of California, Davis","University of California, Davis",API_QUERY,https://ror.org/05rrcem69,https://www.google.com/search?q=Charles+Berger&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1980.tb01969.x+1.0,10.1111/j.1460-2466.1980.tb01969.x,https://academic.oup.com/joc/article/30/2/81/4371888,1980,Books in the Marketplace of Ideas,Journal of Communication,2.0,1.0,Michael J. Robinson,Michael,Robinson,1 Economics at Stanford University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Robinson,https://www.google.com/search?q=Michael+J.+Robinson+economics+at+stanford+university,male,0.99,245870.0,High,Michael J. Robinson,Michael,Robinson,1 Economics at Stanford University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Robinson,https://www.google.com/search?q=Michael+J.+Robinson+economics+at+stanford+university,white,Low,0.0063248654,0.46581,0.028334498,0.49953064,0.49953064,0.46581,0.033720642,economics at stanford university,1 Economics at Stanford University,Stanford University,Exact,https://ror.org/00f54p054,https://www.google.com/search?q=Michael+Robinson&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2011.01539.x+1.0,10.1111/j.1460-2466.2011.01539.x,https://academic.oup.com/joc/article/61/2/246/4098438,2011,Conceptual Issues in Framing Theory: A Systematic Examination of a Decade's Literature,Journal of Communication,1.0,1.0,Porismita Borah,Porismita,Borah,"1 School of Journalism &amp; Mass Communication, University of Wisconsin-Madison, Madison, WI 53726, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Porismita+Borah,https://www.google.com/search?q=Porismita+Borah+school+of+journalism+amp+mass+communication+university+of+wisconsin+madison+madison+wi+usa,,0.0,0.0,Low,Porismita Borah,Porismita,Borah,"1 School of Journalism &amp; Mass Communication, University of Wisconsin-Madison, Madison, WI 53726, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Porismita+Borah,https://www.google.com/search?q=Porismita+Borah+school+of+journalism+amp+mass+communication+university+of+wisconsin+madison+madison+wi+usa,white,Low,0.034973025,0.3150793,0.066175595,0.58377206,0.58377206,0.3150793,0.26869276,school of journalism amp mass communication university of wisconsin madison madison wi usa,"1 School of Journalism &amp; Mass Communication, University of Wisconsin-Madison, Madison, WI 53726, USA",University of Wisconsin–Madison,API_QUERY,https://ror.org/01y2jtd41,https://www.google.com/search?q=Porismita+Borah&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2006.00281.x+4.0,10.1111/j.1460-2466.2006.00281.x,https://academic.oup.com/joc/article/56/suppl_1/S18/4102570,2006,The Effects of Beliefs About the Health Consequences of Cigarette Smoking on Smoking Onset,Journal of Communication,5.0,4.0,Laurie Chassin,Laurie,Chassin,"4 Department of Psychology, Arizona State University, Tempe, AZ 85287-1104",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Laurie+Chassin,https://www.google.com/search?q=Laurie+Chassin+department+of+psychology+arizona+state+university+tempe+az,female,0.95,11304.0,High,Laurie Chassin,Laurie,Chassin,"4 Department of Psychology, Arizona State University, Tempe, AZ 85287-1104",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Laurie+Chassin,https://www.google.com/search?q=Laurie+Chassin+department+of+psychology+arizona+state+university+tempe+az,white,Low,0.016337512,0.17257872,0.022191767,0.788892,0.788892,0.17257872,0.6163132,department of psychology arizona state university tempe az,"4 Department of Psychology, Arizona State University, Tempe, AZ 85287-1104",Arizona State University,Exact,https://ror.org/03efmqc40,https://www.google.com/search?q=Laurie+Chassin&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2004.tb02649.x+1.0,10.1111/j.1460-2466.2004.tb02649.x,https://academic.oup.com/joc/article/54/4/645/4102915,2004,Public Relations: State of the Field,Journal of Communication,2.0,1.0,Carl H. Botan,Carl,Botan,"1 Carl H. Botan (PhD, Wayne State University) is a professor in the Department of Communication at George Mason University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Carl+Botan,https://www.google.com/search?q=Carl+H.+Botan+carl+h+botan+is+a+professor+in+the+department+of+communication+at+george+mason+university,male,0.98,17561.0,High,Carl H. Botan,Carl,Botan,"1 Carl H. Botan (PhD, Wayne State University) is a professor in the Department of Communication at George Mason University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Carl+Botan,https://www.google.com/search?q=Carl+H.+Botan+carl+h+botan+is+a+professor+in+the+department+of+communication+at+george+mason+university,white,Low,0.117645994,0.045918383,0.15431622,0.6821194,0.6821194,0.15431622,0.5278032,carl h botan is a professor in the department of communication at george mason university,"1 Carl H. Botan (PhD, Wayne State University) is a professor in the Department of Communication at George Mason University",George Mason University,Exact,https://ror.org/02jqj7156,https://www.google.com/search?q=Carl+Botan&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/ct/qtz002+1.0,10.1093/ct/qtz002,https://academic.oup.com/ct/article/30/3/290/5370831,2020,Organizational Crisis Communication: Suboptimal Crisis Response Selection Decisions and Behavioral Economics,Communication Theory,2.0,1.0,An-Sofie Claeys,An-Sofie,Claeys,"Institute for Media Studies, Faculty of Social Sciences , KU Leuven, 3000 Leuven,  Belgium",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=An-Sofie+Claeys,https://www.google.com/search?q=An-Sofie+Claeys+institute+for+media+studies+faculty+of+social+sciences+ku+leuven+leuven+belgium,female,0.98,42.0,Low,An-Sofie Claeys,An-Sofie,Claeys,"Institute for Media Studies, Faculty of Social Sciences , KU Leuven, 3000 Leuven,  Belgium",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=An-Sofie+Claeys,https://www.google.com/search?q=An-Sofie+Claeys+institute+for+media+studies+faculty+of+social+sciences+ku+leuven+leuven+belgium,white,Low,0.0064397114,0.13656247,0.09227401,0.7647237,0.7647237,0.13656247,0.62816125,institute for media studies faculty of social sciences ku leuven leuven belgium,"Institute for Media Studies, Faculty of Social Sciences , KU Leuven, 3000 Leuven,  Belgium",KU Leuven,API_QUERY,https://ror.org/05f950310,https://www.google.com/search?q=An-Sofie+Claeys&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2885.2008.01331.x+1.0,10.1111/j.1468-2885.2008.01331.x,https://academic.oup.com/ct/article/19/1/29/4098714,2009,"The Intersection of Conversation, Cognitions, and Campaigns: The Social Representation of Organ Donation",Communication Theory,1.0,1.0,Susan E. Morgan,Susan,Morgan,"1 Department of Communication, Purdue University, West Lafayette, IN 47907-2098",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Susan+Morgan,https://www.google.com/search?q=Susan+E.+Morgan+department+of+communication+purdue+university+west+lafayette+in,female,0.98,32184.0,High,Susan E. Morgan,Susan,Morgan,"1 Department of Communication, Purdue University, West Lafayette, IN 47907-2098",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Susan+Morgan,https://www.google.com/search?q=Susan+E.+Morgan+department+of+communication+purdue+university+west+lafayette+in,white,Low,0.008862217,0.22663425,0.021377558,0.743126,0.743126,0.22663425,0.5164917,department of communication purdue university west lafayette in,"1 Department of Communication, Purdue University, West Lafayette, IN 47907-2098",Purdue University West Lafayette,Exact,https://ror.org/02dqehb95,https://www.google.com/search?q=Susan+Morgan&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2002.tb02552.x+2.0,10.1111/j.1460-2466.2002.tb02552.x,https://academic.oup.com/joc/article/52/2/402/4110175,2002,Moral Judgment and Crime Drama: An Integrated Theory of Enjoyment,Journal of Communication,2.0,2.0,Jennings Bryant,Jennings,Bryant,"2 Jennings Bryant (PhD, Indiana University) is a professor of communication in the Department of Television and Film at the University of Alabama",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jennings+Bryant,https://www.google.com/search?q=Jennings+Bryant+jennings+bryant+is+a+professor+of+communication+in+the+department+of+television+and+film+at+the+university+of+alabama,male,0.81,27.0,Low,Jennings Bryant,Jennings,Bryant,"2 Jennings Bryant (PhD, Indiana University) is a professor of communication in the Department of Television and Film at the University of Alabama",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jennings+Bryant,https://www.google.com/search?q=Jennings+Bryant+jennings+bryant+is+a+professor+of+communication+in+the+department+of+television+and+film+at+the+university+of+alabama,white,Low,0.0031697007,0.3248216,0.02669358,0.6453151,0.6453151,0.3248216,0.32049352,jennings bryant is a professor of communication in the department of television and film at the university of alabama,"2 Jennings Bryant (PhD, Indiana University) is a professor of communication in the Department of Television and Film at the University of Alabama",University of Alabama,Exact,https://ror.org/03xrrjk67,https://www.google.com/search?q=Jennings+Bryant&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12103+3.0,10.1111/jcom.12103,https://academic.oup.com/joc/article/64/4/612/4086027,2014,"Social Media, Political Expression, and Political Participation: Panel Analysis of Lagged and Concurrent Relationships",Journal of Communication,3.0,3.0,Pei Zheng,Pei,Zheng,"3 Digital Media Research Program (DMRP), Annette Strauss Institute for Civic Life, University of Texas at Austin, Austin, TX, 78712, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Pei+Zheng,https://www.google.com/search?q=Pei+Zheng+digital+media+research+program+annette+strauss+institute+for+civic+life+university+of+texas+at+austin+austin+tx+usa,female,0.84,1734.0,Low,Pei Zheng,Pei,Zheng,"3 Digital Media Research Program (DMRP), Annette Strauss Institute for Civic Life, University of Texas at Austin, Austin, TX, 78712, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Pei+Zheng,https://www.google.com/search?q=Pei+Zheng+digital+media+research+program+annette+strauss+institute+for+civic+life+university+of+texas+at+austin+austin+tx+usa,api,High,0.99648905,0.00027110663,0.0010959947,0.0021438885,0.99648905,0.0021438885,0.9943452,digital media research program annette strauss institute for civic life university of texas at austin austin tx usa,"3 Digital Media Research Program (DMRP), Annette Strauss Institute for Civic Life, University of Texas at Austin, Austin, TX, 78712, USA",Life University,Exact,https://ror.org/01c0k9408,https://www.google.com/search?q=Pei+Zheng&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/ct/qty035+1.0,10.1093/ct/qty035,https://academic.oup.com/ct/article/29/3/360/5304816,2019,Planned Risk Information Avoidance: A Proposed Theoretical Model,Communication Theory,2.0,1.0,Mary Beth Deline,Mary,Deline,"Illinois State University, School of Communication, Normal, Illinois, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mary+Deline,https://www.google.com/search?q=Mary+Beth+Deline+illinois+state+university+school+of+communication+normal+illinois+usa,female,0.99,142684.0,High,Mary Beth Deline,Mary,Deline,"Illinois State University, School of Communication, Normal, Illinois, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mary+Deline,https://www.google.com/search?q=Mary+Beth+Deline+illinois+state+university+school+of+communication+normal+illinois+usa,white,Low,0.00650617,0.1447581,0.11887249,0.7298632,0.7298632,0.1447581,0.5851051,illinois state university school of communication normal illinois usa,"Illinois State University, School of Communication, Normal, Illinois, USA",Illinois State University,Exact,https://ror.org/050kcr883,https://www.google.com/search?q=Mary+Deline&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1985.tb02455.x+1.0,10.1111/j.1460-2466.1985.tb02455.x,https://academic.oup.com/joc/article/35/3/147/4282927,1985,Newspaper Competition and First Amendment Ideals: Does Monopoly Matter?,Journal of Communication,1.0,1.0,Robert M. Entman,Robert,Entman,"1 Robert M. Entman is Assistant Professor of Public Policy Studies and Political Science at Duke University. Work on this topic was supported by grants from the John and Mary R. Markle Foundation and the University of Wisconsin Institute for Research on Poverty. The author would like to acknowledge valuable comments on earlier versions of this article by Gerald Kline, James Dertouzos, Philip Cook, and reviewers for this journal",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Entman,https://www.google.com/search?q=Robert+M.+Entman+robert+m+entman+is+assistant+professor+of+public+policy+studies+and+political+science+at+duke+university+work+on+this+topic+was+supported+by+grants+from+the+john+and+mary+r+markle+foundation+and+the+university+of+wisconsin+institute+for+research+on+poverty+the+author+would+like+to+acknowledge+valuable+comments+on+earlier+versions+of+this+article+by+gerald+kline+james+dertouzos+philip+cook+and+reviewers+for+this+journal,male,0.99,177418.0,High,Robert M. Entman,Robert,Entman,"1 Robert M. Entman is Assistant Professor of Public Policy Studies and Political Science at Duke University. Work on this topic was supported by grants from the John and Mary R. Markle Foundation and the University of Wisconsin Institute for Research on Poverty. The author would like to acknowledge valuable comments on earlier versions of this article by Gerald Kline, James Dertouzos, Philip Cook, and reviewers for this journal",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Entman,https://www.google.com/search?q=Robert+M.+Entman+robert+m+entman+is+assistant+professor+of+public+policy+studies+and+political+science+at+duke+university+work+on+this+topic+was+supported+by+grants+from+the+john+and+mary+r+markle+foundation+and+the+university+of+wisconsin+institute+for+research+on+poverty+the+author+would+like+to+acknowledge+valuable+comments+on+earlier+versions+of+this+article+by+gerald+kline+james+dertouzos+philip+cook+and+reviewers+for+this+journal,white,High,0.008257717,0.015872017,0.018389873,0.9574804,0.9574804,0.018389873,0.9390905,robert m entman is assistant professor of public policy studies and political science at duke university work on this topic was supported by grants from the john and mary r markle foundation and the university of wisconsin institute for research on poverty the author would like to acknowledge valuable comments on earlier versions of this article by gerald kline james dertouzos philip cook and reviewers for this journal,"1 Robert M. Entman is Assistant Professor of Public Policy Studies and Political Science at Duke University. Work on this topic was supported by grants from the John and Mary R. Markle Foundation and the University of Wisconsin Institute for Research on Poverty. The author would like to acknowledge valuable comments on earlier versions of this article by Gerald Kline, James Dertouzos, Philip Cook, and reviewers for this journal",Duke University,Exact,https://ror.org/00py81415,https://www.google.com/search?q=Robert+Entman&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1980.tb00154.x+2.0,10.1111/j.1468-2958.1980.tb00154.x,https://academic.oup.com/hcr/article/6/4/326/4626739,1980,The Relationship between Psychological Gender Orientation and Communicator Style,Human Communication Research,2.0,2.0,Virginia Peck Richmond,Virginia,Richmond,"2 Virginia Peck Richmond is associate professor of speech communication at West Virginia University. This study is based on research conducted for Ms. Talley's M. A. thesis which was directed by Dr. Richmond. This study accepted for publication October 24, 1979",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Virginia+Richmond,https://www.google.com/search?q=Virginia+Peck+Richmond+virginia+peck+richmond+is+associate+professor+of+speech+communication+at+west+virginia+university+this+study+is+based+on+research+conducted+for+ms+talley+s+m+a+thesis+which+was+directed+by+dr+richmond+this+study+accepted+for+publication+october,female,0.99,36136.0,High,Virginia Peck Richmond,Virginia,Richmond,"2 Virginia Peck Richmond is associate professor of speech communication at West Virginia University. This study is based on research conducted for Ms. Talley's M. A. thesis which was directed by Dr. Richmond. This study accepted for publication October 24, 1979",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Virginia+Richmond,https://www.google.com/search?q=Virginia+Peck+Richmond+virginia+peck+richmond+is+associate+professor+of+speech+communication+at+west+virginia+university+this+study+is+based+on+research+conducted+for+ms+talley+s+m+a+thesis+which+was+directed+by+dr+richmond+this+study+accepted+for+publication+october,white,Low,0.0032966733,0.23906203,0.025398534,0.73224276,0.73224276,0.23906203,0.49318075,virginia peck richmond is associate professor of speech communication at west virginia university this study is based on research conducted for ms talley s m a thesis which was directed by dr richmond this study accepted for publication october,"2 Virginia Peck Richmond is associate professor of speech communication at West Virginia University. This study is based on research conducted for Ms. Talley's M. A. thesis which was directed by Dr. Richmond. This study accepted for publication October 24, 1979",West Virginia University,Exact,https://ror.org/011vxgd24,https://www.google.com/search?q=Virginia+Richmond&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcc4.12101+4.0,10.1111/jcc4.12101,https://academic.oup.com/jcmc/article/20/1/99/4067565,2015,When Online Dating Partners Meet Offline: The Effect of Modality Switching on Relational Communication between Online Daters,Journal of Computer-Mediated Communication,4.0,4.0,Megan Cole,Megan,Cole,"4 625 North Washington Street, Suite 450, Alexandria, Virginia, 22314–1930",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Megan+Cole,https://www.google.com/search?q=Megan+Cole+north+washington+street+suite+alexandria+virginia,female,0.96,5933.0,High,Megan Cole,Megan,Cole,"4 625 North Washington Street, Suite 450, Alexandria, Virginia, 22314–1930",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Megan+Cole,https://www.google.com/search?q=Megan+Cole+north+washington+street+suite+alexandria+virginia,white,Low,0.009144985,0.27473956,0.036436163,0.6796793,0.6796793,0.27473956,0.4049397,north washington street suite alexandria virginia,"4 625 North Washington Street, Suite 450, Alexandria, Virginia, 22314–1930",North Bennet Street School,API_QUERY,https://ror.org/01pe8g251,https://www.google.com/search?q=Megan+Cole&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
