authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,gender_prediction,race_prediction
10.1111/j.1468-2958.2007.00294.x+2.0,10.1111/j.1468-2958.2007.00294.x,https://academic.oup.com/hcr/article/33/2/143/4210740,2007,"A Critical Test of Self-Enhancement, Exposure, and Self-Categorization Explanations for First- and Third-Person Perceptions",Human Communication Research,5.0,2.0,Sahara Byrne,Sahara,Byrne,"1 Department of Communication, University of California, Santa Barbara, CA 93105-4020",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sahara+Byrne,https://www.google.com/search?q=Sahara+Byrne+department+of+communication+university+of+california+santa+barbara+ca,female,0.74,1000.0,Low,Sahara Byrne,Sahara,Byrne,"1 Department of Communication, University of California, Santa Barbara, CA 93105-4020",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sahara+Byrne,https://www.google.com/search?q=Sahara+Byrne+department+of+communication+university+of+california+santa+barbara+ca,white,High,0.007317969,0.02773725,0.019507514,0.9454373,0.9454373,0.02773725,0.91770005,department of communication university of california santa barbara ca,"1 Department of Communication, University of California, Santa Barbara, CA 93105-4020","University of California, Santa Barbara",API_QUERY,https://ror.org/02t274463,R,,
10.1111/j.1460-2466.1979.tb01729.x+3.0,10.1111/j.1460-2466.1979.tb01729.x,https://academic.oup.com/joc/article/29/3/164/4371784,1979,Effects of Preschool Television Watching on First-Grade Children,Journal of Communication,3.0,3.0,Dennis R. McSeveney,Dennis,Mcseveney,3 Dennis R. McSeveney is Associate Professor and Chairman of the Department of Sociology at the University of New Orleans,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Dennis+Mcseveney,https://www.google.com/search?q=Dennis+R.+McSeveney+dennis+r+mcseveney+is+associate+professor+and+chairman+of+the+department+of+sociology+at+the+university+of+new+orleans,male,0.99,61118.0,High,Dennis R. McSeveney,Dennis,Mcseveney,3 Dennis R. McSeveney is Associate Professor and Chairman of the Department of Sociology at the University of New Orleans,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Dennis+Mcseveney,https://www.google.com/search?q=Dennis+R.+McSeveney+dennis+r+mcseveney+is+associate+professor+and+chairman+of+the+department+of+sociology+at+the+university+of+new+orleans,white,High,0.0033257348,0.074903525,0.024466857,0.8973039,0.8973039,0.074903525,0.82240033,dennis r mcseveney is associate professor and chairman of the department of sociology at the university of new orleans,3 Dennis R. McSeveney is Associate Professor and Chairman of the Department of Sociology at the University of New Orleans,University of New Orleans,Exact,https://ror.org/034mtvk83,R,,
10.1111/j.1460-2466.1994.tb00674.x+2.0,10.1111/j.1460-2466.1994.tb00674.x,https://academic.oup.com/joc/article/44/2/5/4160122,1994,The Irony in—and of—Journalism: A Case Study in the Moral Language of Liberal Democracy,Journal of Communication,2.0,2.0,Theodore L. Glasser,Theodore,Glasser,2 Theodore L. Glasser is an associate professor of communication at Stanford University.,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Theodore+Glasser,https://www.google.com/search?q=Theodore+L.+Glasser+theodore+l+glasser+is+an+associate+professor+of+communication+at+stanford+university,male,0.98,2116.0,High,Theodore L. Glasser,Theodore,Glasser,2 Theodore L. Glasser is an associate professor of communication at Stanford University.,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Theodore+Glasser,https://www.google.com/search?q=Theodore+L.+Glasser+theodore+l+glasser+is+an+associate+professor+of+communication+at+stanford+university,white,High,0.011008951,0.040909924,0.01736703,0.9307141,0.9307141,0.040909924,0.8898041,theodore l glasser is an associate professor of communication at stanford university,2 Theodore L. Glasser is an associate professor of communication at Stanford University.,Stanford University,Exact,https://ror.org/00f54p054,R,,
10.1111/j.1468-2958.2001.tb00792.x+1.0,10.1111/j.1468-2958.2001.tb00792.x,https://academic.oup.com/hcr/article/27/4/535/4554753,2001,"Effects of Sex, Culture, and Support Type on Perceptions of Spousal Social Support: An Assessment of the “Support Gap” Hypothesis in Early Marriage",Human Communication Research,2.0,1.0,Yan Xu,Yan,Xu,"1 (M.S., Purdue University, 2000) is a doctoral student in the Annenberg School for Communication, University of Southern California, Los Angeles, CA 90089",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Yan+Xu,https://www.google.com/search?q=Yan+Xu+is+a+doctoral+student+in+the+annenberg+school+for+communication+university+of+southern+california+los+angeles+ca,male,0.75,10113.0,Low,Yan Xu,Yan,Xu,"1 (M.S., Purdue University, 2000) is a doctoral student in the Annenberg School for Communication, University of Southern California, Los Angeles, CA 90089",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Yan+Xu,https://www.google.com/search?q=Yan+Xu+is+a+doctoral+student+in+the+annenberg+school+for+communication+university+of+southern+california+los+angeles+ca,api,High,0.99983287,3.6887282e-05,4.219495e-05,8.802087e-05,0.99983287,8.802087e-05,0.99974483,is a doctoral student in the annenberg school for communication university of southern california los angeles ca,"1 (M.S., Purdue University, 2000) is a doctoral student in the Annenberg School for Communication, University of Southern California, Los Angeles, CA 90089",University of Southern California,Exact,https://ror.org/03taz7m60,R,,
10.1111/j.1460-2466.1978.tb01659.x+1.0,10.1111/j.1460-2466.1978.tb01659.x,https://academic.oup.com/joc/article/28/4/80/4371655,1978,How Newsmakers Make the News,Journal of Communication,1.0,1.0,George Bailey,George,Bailey,"1 George Bailey was accredited as a radio newsman to cover the entire 1976 campaign, January to November, in Wisconsin. He is also Associate Professor of Mass Communication at the University of Wisconsin-Milwaukee",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=George+Bailey,https://www.google.com/search?q=George+Bailey+george+bailey+was+accredited+as+a+radio+newsman+to+cover+the+entire+campaign+january+to+november+in+wisconsin+he+is+also+associate+professor+of+mass+communication+at+the+university+of+wisconsin+milwaukee,male,0.98,65488.0,High,George Bailey,George,Bailey,"1 George Bailey was accredited as a radio newsman to cover the entire 1976 campaign, January to November, in Wisconsin. He is also Associate Professor of Mass Communication at the University of Wisconsin-Milwaukee",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=George+Bailey,https://www.google.com/search?q=George+Bailey+george+bailey+was+accredited+as+a+radio+newsman+to+cover+the+entire+campaign+january+to+november+in+wisconsin+he+is+also+associate+professor+of+mass+communication+at+the+university+of+wisconsin+milwaukee,white,Low,0.005583055,0.19899246,0.027584571,0.76783997,0.76783997,0.19899246,0.56884754,george bailey was accredited as a radio newsman to cover the entire campaign january to november in wisconsin he is also associate professor of mass communication at the university of wisconsin milwaukee,"1 George Bailey was accredited as a radio newsman to cover the entire 1976 campaign, January to November, in Wisconsin. He is also Associate Professor of Mass Communication at the University of Wisconsin-Milwaukee",University of Wisconsin–Milwaukee,API_QUERY,https://ror.org/031q21x57,R,,
10.1111/j.1460-2466.1984.tb02162.x+1.0,10.1111/j.1460-2466.1984.tb02162.x,https://academic.oup.com/joc/article/34/2/90/4282748,1984,Children's Fear Responses to Mass Media: Testing Some Piagetian Predictions,Journal of Communication,2.0,1.0,Joanne Cantor,Joanne,Cantor,"1 Joanne Cantor is Professor in the Department of Communication Arts, University of Wisconsin-Madison",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joanne+Cantor,https://www.google.com/search?q=Joanne+Cantor+joanne+cantor+is+professor+in+the+department+of+communication+arts+university+of+wisconsin+madison,female,0.98,12034.0,High,Joanne Cantor,Joanne,Cantor,"1 Joanne Cantor is Professor in the Department of Communication Arts, University of Wisconsin-Madison",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joanne+Cantor,https://www.google.com/search?q=Joanne+Cantor+joanne+cantor+is+professor+in+the+department+of+communication+arts+university+of+wisconsin+madison,white,High,0.0065153614,0.110616684,0.054101113,0.82876676,0.82876676,0.110616684,0.7181501,joanne cantor is professor in the department of communication arts university of wisconsin madison,"1 Joanne Cantor is Professor in the Department of Communication Arts, University of Wisconsin-Madison",University of Wisconsin–Madison,API_QUERY,https://ror.org/01y2jtd41,R,,
10.1111/j.1468-2885.1992.tb00038.x+1.0,10.1111/j.1468-2885.1992.tb00038.x,https://academic.oup.com/ct/article/2/3/187/4430846,1992,Feminist Facts1: Interview Strategies and Political Subjects in Ethnography,Communication Theory,1.0,1.0,Bette J. Kauffman,Bette,Kauffman,"1 Assistant professor in the School of Communications at The Pennsylvania State University, University Park, PA 16801. This analysis draws upon dissertation research supported by a fellowship from the Annenberg School for Communication, University of Pennsylvania, Philadelphia. Portions were presented at the 39th and 41st Annual Conferences of the International Communication Association, sessions of Philosophy of Communication Division (New Orleans, 1989) and Feminist Scholarship Interest Group (Chicago, 1991), respectively. Janice Radway's insights as discussant of the 1989 presentation have been invaluable. Lisa Henderson has reviewed the manuscript several times, to its substantial improvement. Others whose comments are much appreciated: Nina Gregg, Larry Gross, Leola Johnson, lanet Keefer, Pamela Sankar, Angharad Valdivia, and anonymous reviewers",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Bette+Kauffman,https://www.google.com/search?q=Bette+J.+Kauffman+assistant+professor+in+the+school+of+communications+at+the+pennsylvania+state+university+university+park+pa+this+analysis+draws+upon+dissertation+research+supported+by+a+fellowship+from+the+annenberg+school+for+communication+university+of+pennsylvania+philadelphia+portions+were+presented+at+the+th+and+st+annual+conferences+of+the+international+communication+association+sessions+of+philosophy+of+communication+division+and+feminist+scholarship+interest+group+respectively+janice+radway+s+insights+as+discussant+of+the+presentation+have+been+invaluable+lisa+henderson+has+reviewed+the+manuscript+several+times+to+its+substantial+improvement+others+whose+comments+are+much+appreciated+nina+gregg+larry+gross+leola+johnson+lanet+keefer+pamela+sankar+angharad+valdivia+and+anonymous+reviewers,female,0.89,180.0,Low,Bette J. Kauffman,Bette,Kauffman,"1 Assistant professor in the School of Communications at The Pennsylvania State University, University Park, PA 16801. This analysis draws upon dissertation research supported by a fellowship from the Annenberg School for Communication, University of Pennsylvania, Philadelphia. Portions were presented at the 39th and 41st Annual Conferences of the International Communication Association, sessions of Philosophy of Communication Division (New Orleans, 1989) and Feminist Scholarship Interest Group (Chicago, 1991), respectively. Janice Radway's insights as discussant of the 1989 presentation have been invaluable. Lisa Henderson has reviewed the manuscript several times, to its substantial improvement. Others whose comments are much appreciated: Nina Gregg, Larry Gross, Leola Johnson, lanet Keefer, Pamela Sankar, Angharad Valdivia, and anonymous reviewers",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Bette+Kauffman,https://www.google.com/search?q=Bette+J.+Kauffman+assistant+professor+in+the+school+of+communications+at+the+pennsylvania+state+university+university+park+pa+this+analysis+draws+upon+dissertation+research+supported+by+a+fellowship+from+the+annenberg+school+for+communication+university+of+pennsylvania+philadelphia+portions+were+presented+at+the+th+and+st+annual+conferences+of+the+international+communication+association+sessions+of+philosophy+of+communication+division+and+feminist+scholarship+interest+group+respectively+janice+radway+s+insights+as+discussant+of+the+presentation+have+been+invaluable+lisa+henderson+has+reviewed+the+manuscript+several+times+to+its+substantial+improvement+others+whose+comments+are+much+appreciated+nina+gregg+larry+gross+leola+johnson+lanet+keefer+pamela+sankar+angharad+valdivia+and+anonymous+reviewers,white,High,0.011603382,0.006499445,0.012082956,0.96981424,0.96981424,0.012082956,0.9577313,assistant professor in the school of communications at the pennsylvania state university university park pa this analysis draws upon dissertation research supported by a fellowship from the annenberg school for communication university of pennsylvania philadelphia portions were presented at the th and st annual conferences of the international communication association sessions of philosophy of communication division and feminist scholarship interest group respectively janice radway s insights as discussant of the presentation have been invaluable lisa henderson has reviewed the manuscript several times to its substantial improvement others whose comments are much appreciated nina gregg larry gross leola johnson lanet keefer pamela sankar angharad valdivia and anonymous reviewers,"1 Assistant professor in the School of Communications at The Pennsylvania State University, University Park, PA 16801. This analysis draws upon dissertation research supported by a fellowship from the Annenberg School for Communication, University of Pennsylvania, Philadelphia. Portions were presented at the 39th and 41st Annual Conferences of the International Communication Association, sessions of Philosophy of Communication Division (New Orleans, 1989) and Feminist Scholarship Interest Group (Chicago, 1991), respectively. Janice Radway's insights as discussant of the 1989 presentation have been invaluable. Lisa Henderson has reviewed the manuscript several times, to its substantial improvement. Others whose comments are much appreciated: Nina Gregg, Larry Gross, Leola Johnson, lanet Keefer, Pamela Sankar, Angharad Valdivia, and anonymous reviewers",Pennsylvania State University,Exact,https://ror.org/04p491231,R,,
10.1111/j.1460-2466.2011.01619.x+1.0,10.1111/j.1460-2466.2011.01619.x,https://academic.oup.com/joc/article/62/1/78/4085817,2012,What Lies Beneath: The Linguistic Traces of Deception in Online Dating Profiles,Journal of Communication,2.0,1.0,Catalina L. Toma,Catalina,Toma,"1 Department of Communication Arts, University of Wisconsin-Madison, Madison, WI 53706, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Catalina+Toma,https://www.google.com/search?q=Catalina+L.+Toma+department+of+communication+arts+university+of+wisconsin+madison+madison+wi+usa,female,0.98,8538.0,High,Catalina L. Toma,Catalina,Toma,"1 Department of Communication Arts, University of Wisconsin-Madison, Madison, WI 53706, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Catalina+Toma,https://www.google.com/search?q=Catalina+L.+Toma+department+of+communication+arts+university+of+wisconsin+madison+madison+wi+usa,white,Low,0.09385783,0.028425021,0.07834168,0.7993755,0.7993755,0.09385783,0.70551765,department of communication arts university of wisconsin madison madison wi usa,"1 Department of Communication Arts, University of Wisconsin-Madison, Madison, WI 53706, USA",University of Wisconsin–Madison,API_QUERY,https://ror.org/01y2jtd41,R,,
10.1111/j.1468-2958.2005.tb00874.x+3.0,10.1111/j.1468-2958.2005.tb00874.x,https://academic.oup.com/hcr/article/31/3/311/4331515,2005,How Attention Partitions Itself During Simultaneous Message Presentations,Human Communication Research,3.0,3.0,Deborah Potter,Deborah,Potter,2 NewLab,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Deborah+Potter,https://www.google.com/search?q=Deborah+Potter+newlab,female,0.99,33214.0,High,Deborah Potter,Deborah,Potter,2 NewLab,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Deborah+Potter,https://www.google.com/search?q=Deborah+Potter+newlab,white,High,0.0035789125,0.027439898,0.019708673,0.9492725,0.9492725,0.027439898,0.9218326,newlab,2 NewLab,,API_QUERY,,R,,
10.1111/j.1460-2466.2004.tb02638.x+3.0,10.1111/j.1460-2466.2004.tb02638.x,https://academic.oup.com/joc/article/54/3/437/4102962,2004,Managing the Public Sphere: Journalistic Construction of the Great Globalization Debate,Journal of Communication,6.0,3.0,David P. Iozzi,David,Iozzi,3 David Iozzi is an undergraduate and Taso Lagos is a graduate student in communication at the University of Washington,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Iozzi,https://www.google.com/search?q=David+P.+Iozzi+david+iozzi+is+an+undergraduate+and+taso+lagos+is+a+graduate+student+in+communication+at+the+university+of+washington,male,0.99,501011.0,High,David P. Iozzi,David,Iozzi,3 David Iozzi is an undergraduate and Taso Lagos is a graduate student in communication at the University of Washington,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Iozzi,https://www.google.com/search?q=David+P.+Iozzi+david+iozzi+is+an+undergraduate+and+taso+lagos+is+a+graduate+student+in+communication+at+the+university+of+washington,white,High,0.00059238775,0.00078594754,0.021833578,0.97678804,0.97678804,0.021833578,0.95495445,david iozzi is an undergraduate and taso lagos is a graduate student in communication at the university of washington,3 David Iozzi is an undergraduate and Taso Lagos is a graduate student in communication at the University of Washington,University of Washington,Exact,https://ror.org/00cvxb145,R,,
10.1111/j.1460-2466.2003.tb02915.x+2.0,10.1111/j.1460-2466.2003.tb02915.x,https://academic.oup.com/joc/article/53/4/642/4102904,2003,The Internet in the Communication Infrastructure of Urban Residential Communities: Macro- or Mesolinkage?,Journal of Communication,2.0,2.0,Sandra Ball-Rokeach,Sandra,Ball-Rokeach,"2 Sandra Ball-Rokeach (PhD, University of Washington) is a professor of communication and sociology and director of the Communication Technology and Community Program, Annenberg School for Communication, University of Southern California",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sandra+Ball-Rokeach,https://www.google.com/search?q=Sandra+Ball-Rokeach+sandra+ball+rokeach+is+a+professor+of+communication+and+sociology+and+director+of+the+communication+technology+and+community+program+annenberg+school+for+communication+university+of+southern+california,female,0.98,266121.0,High,Sandra Ball-Rokeach,Sandra,Ball-Rokeach,"2 Sandra Ball-Rokeach (PhD, University of Washington) is a professor of communication and sociology and director of the Communication Technology and Community Program, Annenberg School for Communication, University of Southern California",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sandra+Ball-Rokeach,https://www.google.com/search?q=Sandra+Ball-Rokeach+sandra+ball+rokeach+is+a+professor+of+communication+and+sociology+and+director+of+the+communication+technology+and+community+program+annenberg+school+for+communication+university+of+southern+california,white,High,0.0011656204,0.009502165,0.030164998,0.95916724,0.95916724,0.030164998,0.9290022,sandra ball rokeach is a professor of communication and sociology and director of the communication technology and community program annenberg school for communication university of southern california,"2 Sandra Ball-Rokeach (PhD, University of Washington) is a professor of communication and sociology and director of the Communication Technology and Community Program, Annenberg School for Communication, University of Southern California",University of Southern California,Exact,https://ror.org/03taz7m60,R,,
10.1111/j.1083-6101.2006.tb00304.x+2.0,10.1111/j.1083-6101.2006.tb00304.x,https://academic.oup.com/jcmc/article/11/1/72/4616656,2005,Web-Based Memorializing after September 11: toward a Conceptual Framework,Journal of Computer-Mediated Communication,3.0,2.0,Barbara Warnick,Barbara,Warnick,"1 Department of Communication, University of Washington",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Barbara+Warnick,https://www.google.com/search?q=Barbara+Warnick+department+of+communication+university+of+washington,female,0.98,94709.0,High,Barbara Warnick,Barbara,Warnick,"1 Department of Communication, University of Washington",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Barbara+Warnick,https://www.google.com/search?q=Barbara+Warnick+department+of+communication+university+of+washington,white,High,0.007978912,0.06112514,0.022338204,0.90855783,0.90855783,0.06112514,0.8474327,department of communication university of washington,"1 Department of Communication, University of Washington",University of Washington,Exact,https://ror.org/00cvxb145,R,,
10.1111/j.1460-2466.2000.tb02834.x+3.0,10.1111/j.1460-2466.2000.tb02834.x,https://academic.oup.com/joc/article/50/1/71/4110111,2000,Bridging the Spheres: Political and Personal Conversation in Public and Private Spaces,Journal of Communication,3.0,3.0,Joohan Kim,Joohan,Kim,"3 Yonsei University, Seoul, Korea",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joohan+Kim,https://www.google.com/search?q=Joohan+Kim+yonsei+university+seoul+korea,male,0.91,22.0,Low,Joohan Kim,Joohan,Kim,"3 Yonsei University, Seoul, Korea",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joohan+Kim,https://www.google.com/search?q=Joohan+Kim+yonsei+university+seoul+korea,api,High,0.9652774,0.0037862211,0.0057680253,0.025168424,0.9652774,0.025168424,0.94010895,yonsei university seoul korea,"3 Yonsei University, Seoul, Korea",Yonsei University,Exact,https://ror.org/01wjejq96,R,,
10.1111/j.1083-6101.2003.tb00205.x+1.0,10.1111/j.1083-6101.2003.tb00205.x,https://academic.oup.com/jcmc/article/8/2/JCMC821/4584275,2003,Habitus in Transition? Cmc use and impacts among young women in the United Arab Emirates,Journal of Computer-Mediated Communication,1.0,1.0,James Piecowye,James,Piecowye,"1 Instructor in the College of Communication and Media Sciences at Zayed University in Dubai, United Arab Emitrates. He has been involved in the creation of Zayed University's Center for Media Research and Training and is currently working on a project to introduce media literacy to the United Arab Emirates KG-12 education curriculum. He has recently been researching and writing about the changing role and structure of the mass media in the United Arab Emirates. He will defend his doctoral dissertation on the conflict of culture and commerce in Canadian feature film policy at University of Montreal this coming April.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Piecowye,https://www.google.com/search?q=James+Piecowye+instructor+in+the+college+of+communication+and+media+sciences+at+zayed+university+in+dubai+united+arab+emitrates+he+has+been+involved+in+the+creation+of+zayed+university+s+center+for+media+research+and+training+and+is+currently+working+on+a+project+to+introduce+media+literacy+to+the+united+arab+emirates+kg+education+curriculum+he+has+recently+been+researching+and+writing+about+the+changing+role+and+structure+of+the+mass+media+in+the+united+arab+emirates+he+will+defend+his+doctoral+dissertation+on+the+conflict+of+culture+and+commerce+in+canadian+feature+film+policy+at+university+of+montreal+this+coming+april,male,0.99,117309.0,High,James Piecowye,James,Piecowye,"1 Instructor in the College of Communication and Media Sciences at Zayed University in Dubai, United Arab Emitrates. He has been involved in the creation of Zayed University's Center for Media Research and Training and is currently working on a project to introduce media literacy to the United Arab Emirates KG-12 education curriculum. He has recently been researching and writing about the changing role and structure of the mass media in the United Arab Emirates. He will defend his doctoral dissertation on the conflict of culture and commerce in Canadian feature film policy at University of Montreal this coming April.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Piecowye,https://www.google.com/search?q=James+Piecowye+instructor+in+the+college+of+communication+and+media+sciences+at+zayed+university+in+dubai+united+arab+emitrates+he+has+been+involved+in+the+creation+of+zayed+university+s+center+for+media+research+and+training+and+is+currently+working+on+a+project+to+introduce+media+literacy+to+the+united+arab+emirates+kg+education+curriculum+he+has+recently+been+researching+and+writing+about+the+changing+role+and+structure+of+the+mass+media+in+the+united+arab+emirates+he+will+defend+his+doctoral+dissertation+on+the+conflict+of+culture+and+commerce+in+canadian+feature+film+policy+at+university+of+montreal+this+coming+april,white,High,0.0074195685,0.06597556,0.034532912,0.8920719,0.8920719,0.06597556,0.82609636,instructor in the college of communication and media sciences at zayed university in dubai united arab emitrates he has been involved in the creation of zayed university s center for media research and training and is currently working on a project to introduce media literacy to the united arab emirates kg education curriculum he has recently been researching and writing about the changing role and structure of the mass media in the united arab emirates he will defend his doctoral dissertation on the conflict of culture and commerce in canadian feature film policy at university of montreal this coming april,"1 Instructor in the College of Communication and Media Sciences at Zayed University in Dubai, United Arab Emitrates. He has been involved in the creation of Zayed University's Center for Media Research and Training and is currently working on a project to introduce media literacy to the United Arab Emirates KG-12 education curriculum. He has recently been researching and writing about the changing role and structure of the mass media in the United Arab Emirates. He will defend his doctoral dissertation on the conflict of culture and commerce in Canadian feature film policy at University of Montreal this coming April.",University of Montreal,Exact,https://ror.org/0161xgx34,R,,
10.1111/j.1460-2466.1983.tb02370.x+4.0,10.1111/j.1460-2466.1983.tb02370.x,https://academic.oup.com/joc/article/33/1/10/4282708,1983,The Cancellation and Manipulation of Network Television Prime-Time Programs,Journal of Communication,4.0,4.0,Mark N. Popovich,Mark,Popovich,"1 William Jenson Adams is a doctoral student and Susan Tyler Eastman is Associate Professor, both in the Department of Telecommunications, Indiana University. Larry J. Horney is Associate Professor and Mark N. Popovich is Chairman and Professor, both in the Department of Journalism, Ball State University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mark+Popovich,https://www.google.com/search?q=Mark+N.+Popovich+william+jenson+adams+is+a+doctoral+student+and+susan+tyler+eastman+is+associate+professor+both+in+the+department+of+telecommunications+indiana+university+larry+j+horney+is+associate+professor+and+mark+n+popovich+is+chairman+and+professor+both+in+the+department+of+journalism+ball+state+university,male,0.99,119313.0,High,Mark N. Popovich,Mark,Popovich,"1 William Jenson Adams is a doctoral student and Susan Tyler Eastman is Associate Professor, both in the Department of Telecommunications, Indiana University. Larry J. Horney is Associate Professor and Mark N. Popovich is Chairman and Professor, both in the Department of Journalism, Ball State University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mark+Popovich,https://www.google.com/search?q=Mark+N.+Popovich+william+jenson+adams+is+a+doctoral+student+and+susan+tyler+eastman+is+associate+professor+both+in+the+department+of+telecommunications+indiana+university+larry+j+horney+is+associate+professor+and+mark+n+popovich+is+chairman+and+professor+both+in+the+department+of+journalism+ball+state+university,white,High,0.0018167185,0.0037486085,0.02602205,0.96841264,0.96841264,0.02602205,0.94239056,william jenson adams is a doctoral student and susan tyler eastman is associate professor both in the department of telecommunications indiana university larry j horney is associate professor and mark n popovich is chairman and professor both in the department of journalism ball state university,"1 William Jenson Adams is a doctoral student and Susan Tyler Eastman is Associate Professor, both in the Department of Telecommunications, Indiana University. Larry J. Horney is Associate Professor and Mark N. Popovich is Chairman and Professor, both in the Department of Journalism, Ball State University",Ball State University,Exact,https://ror.org/00k6tx165,R,,
10.1111/hcre.12043+2.0,10.1111/hcre.12043,https://academic.oup.com/hcr/article/41/2/204/4064425,2015,"Parent–Child Communication's Attenuating Effects on Mexican Early Adolescents' Perceived Discrimination, Depressive Symptoms, and Substance Use",Human Communication Research,3.0,2.0,Felipe González Castro,Felipe,Castro,"2 Department of Psychology, University of Texas, El Paso, El Paso, TX 79968, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Felipe+Castro,https://www.google.com/search?q=Felipe+Gonz%C3%A1lez+Castro+department+of+psychology+university+of+texas+el+paso+el+paso+tx+usa,male,0.98,18670.0,High,Felipe González Castro,Felipe,Castro,"2 Department of Psychology, University of Texas, El Paso, El Paso, TX 79968, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Felipe+Castro,https://www.google.com/search?q=Felipe+Gonz%C3%A1lez+Castro+department+of+psychology+university+of+texas+el+paso+el+paso+tx+usa,hispanic,High,0.02681309,0.0037918303,0.9021517,0.06724343,0.9021517,0.06724343,0.83490825,department of psychology university of texas el paso el paso tx usa,"2 Department of Psychology, University of Texas, El Paso, El Paso, TX 79968, USA,",The University of Texas at El Paso,API_QUERY,https://ror.org/04d5vba33,R,,
10.1093/joc/jqz052+26.0,10.1093/joc/jqz052,https://academic.oup.com/joc/article/71/1/1/5803422,2021,An Agenda for Open Science in Communication,Journal of Communication,37.0,26.0,Stephan Winter,Stephan,Winter,"Department of Psychology, University of Koblenz-Landau , 76829 Landau,  Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Stephan+Winter,https://www.google.com/search?q=Stephan+Winter+department+of+psychology+university+of+koblenz+landau+landau+germany,male,0.99,21077.0,High,Stephan Winter,Stephan,Winter,"Department of Psychology, University of Koblenz-Landau , 76829 Landau,  Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Stephan+Winter,https://www.google.com/search?q=Stephan+Winter+department+of+psychology+university+of+koblenz+landau+landau+germany,white,High,0.00879279,0.096874304,0.023819637,0.87051326,0.87051326,0.096874304,0.77363896,department of psychology university of koblenz landau landau germany,"Department of Psychology, University of Koblenz-Landau , 76829 Landau,  Germany",University of Koblenz and Landau,API_QUERY,https://ror.org/01j9f6752,R,,
