authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,race_prediction
10.1111/jcc4.12063+3.0,10.1111/jcc4.12063,https://academic.oup.com/jcmc/article/19/4/780/4067523,2014,The Communicative Functions of Emoticons in Workplace E-Mails: :-),Journal of Computer-Mediated Communication,3.0,3.0,Anne Kankaanranta,Anne,Kankaanranta,"3 Aalto University School of Business, Finland",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Anne+Kankaanranta,https://www.google.com/search?q=Anne+Kankaanranta+aalto+university+school+of+business+finland,female,0.97,78727.0,High,Anne Kankaanranta,Anne,Kankaanranta,"3 Aalto University School of Business, Finland",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Anne+Kankaanranta,https://www.google.com/search?q=Anne+Kankaanranta+aalto+university+school+of+business+finland,white,Low,0.21510918,0.029122235,0.37172854,0.38404003,0.38404003,0.37172854,0.012311488,aalto university school of business finland,"3 Aalto University School of Business, Finland",University School,Exact,https://ror.org/05ap66461,R,
10.1111/jcc4.12123+1.0,10.1111/jcc4.12123,https://academic.oup.com/jcmc/article/20/4/381/4067557,2015,Gaming Social Capital: Exploring Civic Value in Multiplayer Video Games,Journal of Computer-Mediated Communication,3.0,1.0,Logan Molyneux,Logan,Molyneux,"1 School of Media and Communication, Temple University, 2020 North 13th Street, Philadelphia, PA 19122",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Logan+Molyneux,https://www.google.com/search?q=Logan+Molyneux+school+of+media+and+communication+temple+university+north+th+street+philadelphia+pa,male,0.96,4232.0,High,Logan Molyneux,Logan,Molyneux,"1 School of Media and Communication, Temple University, 2020 North 13th Street, Philadelphia, PA 19122",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Logan+Molyneux,https://www.google.com/search?q=Logan+Molyneux+school+of+media+and+communication+temple+university+north+th+street+philadelphia+pa,white,High,0.0012536929,0.113648996,0.024781764,0.8603155,0.8603155,0.113648996,0.7466665,school of media and communication temple university north th street philadelphia pa,"1 School of Media and Communication, Temple University, 2020 North 13th Street, Philadelphia, PA 19122",Temple University,Exact,https://ror.org/00kx1jb78,R,
10.1111/j.1460-2466.1987.tb00984.x+2.0,10.1111/j.1460-2466.1987.tb00984.x,https://academic.oup.com/joc/article/37/2/78/4282961,1987,“Appropriate” Emotion in Politics: Judgments of a Televised Debate,Journal of Communication,2.0,2.0,Kathleen A. MacDowell,Kathleen,Macdowell,"2 Kathleen A. MacDowell is a graduate student in psychology at the University of California, San Diego",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kathleen+Macdowell,https://www.google.com/search?q=Kathleen+A.+MacDowell+kathleen+a+macdowell+is+a+graduate+student+in+psychology+at+the+university+of+california+san+diego,female,0.98,8685.0,High,Kathleen A. MacDowell,Kathleen,Macdowell,"2 Kathleen A. MacDowell is a graduate student in psychology at the University of California, San Diego",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kathleen+Macdowell,https://www.google.com/search?q=Kathleen+A.+MacDowell+kathleen+a+macdowell+is+a+graduate+student+in+psychology+at+the+university+of+california+san+diego,white,High,0.004483757,0.03333347,0.028409064,0.93377364,0.93377364,0.03333347,0.90044016,kathleen a macdowell is a graduate student in psychology at the university of california san diego,"2 Kathleen A. MacDowell is a graduate student in psychology at the University of California, San Diego","University of California, San Diego",API_QUERY,https://ror.org/0168r3w48,R,
10.1111/j.1468-2958.1990.tb00231.x+2.0,10.1111/j.1468-2958.1990.tb00231.x,https://academic.oup.com/hcr/article/17/2/195/4575843,1990,Memory Representations of Compliance-Gaining Strategies and Tactics,Human Communication Research,3.0,2.0,Sandi W. Smith,Sandi,Smith,2 Sandi W. Smith is Assistant Professor of Communication at Michigan State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sandi+Smith,https://www.google.com/search?q=Sandi+W.+Smith+sandi+w+smith+is+assistant+professor+of+communication+at+michigan+state+university,female,0.51,2349.0,Low,Sandi W. Smith,Sandi,Smith,2 Sandi W. Smith is Assistant Professor of Communication at Michigan State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sandi+Smith,https://www.google.com/search?q=Sandi+W.+Smith+sandi+w+smith+is+assistant+professor+of+communication+at+michigan+state+university,white,Low,0.008322416,0.2150594,0.02918335,0.7474348,0.7474348,0.2150594,0.5323754,sandi w smith is assistant professor of communication at michigan state university,2 Sandi W. Smith is Assistant Professor of Communication at Michigan State University,Michigan State University,Exact,https://ror.org/05hs6h993,R,
10.1111/j.1460-2466.1981.tb00440.x+1.0,10.1111/j.1460-2466.1981.tb00440.x,https://academic.oup.com/joc/article/31/3/162/4372010,1981,McLuhan and Mumford: The Roots of Modern Media Analysis,Journal of Communication,1.0,1.0,James W. Carey,James,Carey,1 James W. Carey is Dean of the College of Communication at the University of Illinois-Urbana,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Carey,https://www.google.com/search?q=James+W.+Carey+james+w+carey+is+dean+of+the+college+of+communication+at+the+university+of+illinois+urbana,male,0.99,117309.0,High,James W. Carey,James,Carey,1 James W. Carey is Dean of the College of Communication at the University of Illinois-Urbana,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Carey,https://www.google.com/search?q=James+W.+Carey+james+w+carey+is+dean+of+the+college+of+communication+at+the+university+of+illinois+urbana,white,High,0.0050299764,0.15895975,0.02216174,0.81384856,0.81384856,0.15895975,0.6548888,james w carey is dean of the college of communication at the university of illinois urbana,1 James W. Carey is Dean of the College of Communication at the University of Illinois-Urbana,University of Illinois Urbana-Champaign,API_QUERY,https://ror.org/047426m28,R,
10.1111/hcre.12043+2.0,10.1111/hcre.12043,https://academic.oup.com/hcr/article/41/2/204/4064425,2015,"Parent–Child Communication's Attenuating Effects on Mexican Early Adolescents' Perceived Discrimination, Depressive Symptoms, and Substance Use",Human Communication Research,3.0,2.0,Felipe González Castro,Felipe,Castro,"2 Department of Psychology, University of Texas, El Paso, El Paso, TX 79968, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Felipe+Castro,https://www.google.com/search?q=Felipe+Gonz%C3%A1lez+Castro+department+of+psychology+university+of+texas+el+paso+el+paso+tx+usa,male,0.98,18670.0,High,Felipe González Castro,Felipe,Castro,"2 Department of Psychology, University of Texas, El Paso, El Paso, TX 79968, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Felipe+Castro,https://www.google.com/search?q=Felipe+Gonz%C3%A1lez+Castro+department+of+psychology+university+of+texas+el+paso+el+paso+tx+usa,hispanic,High,0.02681309,0.0037918303,0.9021517,0.06724343,0.9021517,0.06724343,0.83490825,department of psychology university of texas el paso el paso tx usa,"2 Department of Psychology, University of Texas, El Paso, El Paso, TX 79968, USA,",The University of Texas at El Paso,API_QUERY,https://ror.org/04d5vba33,R,
10.1093/ct/qtz020+1.0,10.1093/ct/qtz020,https://academic.oup.com/ct/article/30/1/64/5678093,2020,From Correspondence to Computers: A Theory of Mediated Presence in History,Communication Theory,1.0,1.0,Jérôme Bourdon,Jérôme,Bourdon,"Department of Communication , Tel Aviv University, Ramat Aviv, Tel Aviv",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jérôme+Bourdon,https://www.google.com/search?q=J%C3%A9r%C3%B4me+Bourdon+department+of+communication+tel+aviv+university+ramat+aviv+tel+aviv,male,1.0,210.0,Low,Jérôme Bourdon,Jérôme,Bourdon,"Department of Communication , Tel Aviv University, Ramat Aviv, Tel Aviv",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jérôme+Bourdon,https://www.google.com/search?q=J%C3%A9r%C3%B4me+Bourdon+department+of+communication+tel+aviv+university+ramat+aviv+tel+aviv,white,Low,0.0068998802,0.18832749,0.027995773,0.77677685,0.77677685,0.18832749,0.58844936,department of communication tel aviv university ramat aviv tel aviv,"Department of Communication , Tel Aviv University, Ramat Aviv, Tel Aviv",Tel Aviv University,Exact,https://ror.org/04mhzgx49,R,
10.1111/j.1083-6101.2006.00020.x+3.0,10.1111/j.1083-6101.2006.00020.x,https://academic.oup.com/jcmc/article/11/2/415/4617726,2006,Managing Impressions Online: Self-Presentation Processes in the Online Dating Environment,Journal of Computer-Mediated Communication,3.0,3.0,Jennifer Gibbs,Jennifer,Gibbs,3 Communication Department Rutgers University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jennifer+Gibbs,https://www.google.com/search?q=Jennifer+Gibbs+communication+department+rutgers+university,female,0.98,90255.0,High,Jennifer Gibbs,Jennifer,Gibbs,3 Communication Department Rutgers University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jennifer+Gibbs,https://www.google.com/search?q=Jennifer+Gibbs+communication+department+rutgers+university,white,Low,0.004781413,0.34364802,0.019322671,0.6322478,0.6322478,0.34364802,0.2885998,communication department rutgers university,3 Communication Department Rutgers University,"Rutgers, The State University of New Jersey",API_QUERY,https://ror.org/05vt9qd57,R,
10.1111/j.1468-2885.2002.tb00276.x+1.0,10.1111/j.1468-2885.2002.tb00276.x,https://academic.oup.com/ct/article/12/4/398/4110430,2002,A Conceptual Definition and Theoretical Model of Public Deliberation in Small Face-to-Face Groups,Communication Theory,3.0,1.0,Stephanie Burkhalter,Stephanie,Burkhalter,1 Stephanie Burkhalter is a doctoral candidate in the Department of Political Science at the University of Washington.,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Stephanie+Burkhalter,https://www.google.com/search?q=Stephanie+Burkhalter+stephanie+burkhalter+is+a+doctoral+candidate+in+the+department+of+political+science+at+the+university+of+washington,female,0.98,68107.0,High,Stephanie Burkhalter,Stephanie,Burkhalter,1 Stephanie Burkhalter is a doctoral candidate in the Department of Political Science at the University of Washington.,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Stephanie+Burkhalter,https://www.google.com/search?q=Stephanie+Burkhalter+stephanie+burkhalter+is+a+doctoral+candidate+in+the+department+of+political+science+at+the+university+of+washington,white,High,0.0028762163,0.03991876,0.02044353,0.93676144,0.93676144,0.03991876,0.89684266,stephanie burkhalter is a doctoral candidate in the department of political science at the university of washington,1 Stephanie Burkhalter is a doctoral candidate in the Department of Political Science at the University of Washington.,University of Washington,Exact,https://ror.org/00cvxb145,R,
10.1111/j.1083-6101.2012.01586.x+1.0,10.1111/j.1083-6101.2012.01586.x,https://academic.oup.com/jcmc/article/17/4/489/4067683,2012,"Loyalty Due to Others: The Relationships Among Challenge, Interdependence, and Online Gamer Loyalty",Journal of Computer-Mediated Communication,4.0,1.0,Ching-I Teng,Ching-I,Teng,"1 Graduate Institute of Business and Management, Chang Gung University, Taiwan",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ching-I+Teng,https://www.google.com/search?q=Ching-I+Teng+graduate+institute+of+business+and+management+chang+gung+university+taiwan,female,0.5,2.0,Low,Ching-I Teng,Ching-I,Teng,"1 Graduate Institute of Business and Management, Chang Gung University, Taiwan",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ching-I+Teng,https://www.google.com/search?q=Ching-I+Teng+graduate+institute+of+business+and+management+chang+gung+university+taiwan,api,Low,0.6973211,0.052079953,0.07528904,0.1753099,0.6973211,0.1753099,0.5220112,graduate institute of business and management chang gung university taiwan,"1 Graduate Institute of Business and Management, Chang Gung University, Taiwan",Chang Gung University,Exact,https://ror.org/00d80zx46,R,
10.1093/joc/jqaa006+2.0,10.1093/joc/jqaa006,https://academic.oup.com/joc/article/70/3/424/5855538,2020,The Extended Theoretical Model of Communal Coping: Understanding the Properties and Functionality of Communal Coping,Journal of Communication,3.0,2.0,Erin D Basinger,Erin,Basinger,"Department of Communication Studies, University of North Carolina , Charlotte, NC, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erin+Basinger,https://www.google.com/search?q=Erin+D+Basinger+department+of+communication+studies+university+of+north+carolina+charlotte+nc+usa,female,0.77,3169.0,Low,Erin D Basinger,Erin,Basinger,"Department of Communication Studies, University of North Carolina , Charlotte, NC, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erin+Basinger,https://www.google.com/search?q=Erin+D+Basinger+department+of+communication+studies+university+of+north+carolina+charlotte+nc+usa,white,High,0.002022595,0.005914182,0.0191559,0.9729074,0.9729074,0.0191559,0.9537515,department of communication studies university of north carolina charlotte nc usa,"Department of Communication Studies, University of North Carolina , Charlotte, NC, USA",University of North Carolina at Charlotte,API_QUERY,https://ror.org/04dawnj30,R,
10.1111/j.1468-2958.2000.tb00757.x+1.0,10.1111/j.1468-2958.2000.tb00757.x,https://academic.oup.com/hcr/article/26/2/234/4554812,2000,The Impact of Politeness and Relationship on Perceived Quality of Advice About a Problem,Human Communication Research,2.0,1.0,Daena J. Goldsmith,Daena,Goldsmith,"1 (Ph.D., University of Washington, 1990) is an associate professor at the University of Illinois at Urbana-Champaign",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Daena+Goldsmith,https://www.google.com/search?q=Daena+J.+Goldsmith+is+an+associate+professor+at+the+university+of+illinois+at+urbana+champaign,female,0.91,34.0,Low,Daena J. Goldsmith,Daena,Goldsmith,"1 (Ph.D., University of Washington, 1990) is an associate professor at the University of Illinois at Urbana-Champaign",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Daena+Goldsmith,https://www.google.com/search?q=Daena+J.+Goldsmith+is+an+associate+professor+at+the+university+of+illinois+at+urbana+champaign,white,High,0.002324322,0.13076653,0.025460321,0.84144884,0.84144884,0.13076653,0.71068233,is an associate professor at the university of illinois at urbana champaign,"1 (Ph.D., University of Washington, 1990) is an associate professor at the University of Illinois at Urbana-Champaign",University of Illinois Urbana-Champaign,API_QUERY,https://ror.org/047426m28,R,
10.1111/j.1753-9137.2012.01141.x+2.0,10.1111/j.1753-9137.2012.01141.x,https://academic.oup.com/ccc/article/5/4/483/4054428,2012,Occupy Wall Street on the Public Screens of Social Media: The Many Framings of the Birth of a Protest Movement,"Communication, Culture and Critique",3.0,2.0,Sean Lawson,Sean,Lawson,"1 Department of Communication, University of Utah, Salt Lake City, UT, 84112, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sean+Lawson,https://www.google.com/search?q=Sean+Lawson+department+of+communication+university+of+utah+salt+lake+city+ut+usa,male,0.99,25765.0,High,Sean Lawson,Sean,Lawson,"1 Department of Communication, University of Utah, Salt Lake City, UT, 84112, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sean+Lawson,https://www.google.com/search?q=Sean+Lawson+department+of+communication+university+of+utah+salt+lake+city+ut+usa,white,High,0.00583091,0.13904935,0.022222944,0.8328968,0.8328968,0.13904935,0.6938475,department of communication university of utah salt lake city ut usa,"1 Department of Communication, University of Utah, Salt Lake City, UT, 84112, USA",University of Utah,Exact,https://ror.org/03r0ha626,R,
10.1093/joc/jqaa014+2.0,10.1093/joc/jqaa014,https://academic.oup.com/joc/article/70/3/379/5847669,2020,"Critical Media Effects Framework: Bridging Critical Cultural Communication and Media Effects through Power, Intersectionality, Context, and Agency",Journal of Communication,2.0,2.0,Omotayo O Banjo,Omotayo,Banjo,"Department of Communication, University of Cincinnati , Cincinnati, OH, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Omotayo+Banjo,https://www.google.com/search?q=Omotayo+O+Banjo+department+of+communication+university+of+cincinnati+cincinnati+oh+usa,male,0.77,692.0,Low,Omotayo O Banjo,Omotayo,Banjo,"Department of Communication, University of Cincinnati , Cincinnati, OH, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Omotayo+Banjo,https://www.google.com/search?q=Omotayo+O+Banjo+department+of+communication+university+of+cincinnati+cincinnati+oh+usa,hispanic,High,0.06687854,0.0052600056,0.8853126,0.042548828,0.8853126,0.06687854,0.81843406,department of communication university of cincinnati cincinnati oh usa,"Department of Communication, University of Cincinnati , Cincinnati, OH, USA",University of Cincinnati,Exact,https://ror.org/01e3m7079,R,
10.1111/j.1468-2958.1975.tb00263.x+1.0,10.1111/j.1468-2958.1975.tb00263.x,https://academic.oup.com/hcr/article/1/2/159/4637456,1975,Interpersonal Communication following the Wallace Shooting,Human Communication Research,2.0,1.0,Edward L. Fink,Edward,Fink,1 Michigan State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Edward+Fink,https://www.google.com/search?q=Edward+L.+Fink+michigan+state+university,male,0.99,22248.0,High,Edward L. Fink,Edward,Fink,1 Michigan State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Edward+Fink,https://www.google.com/search?q=Edward+L.+Fink+michigan+state+university,white,High,0.0025827475,0.02130235,0.05163796,0.924477,0.924477,0.05163796,0.87283903,michigan state university,1 Michigan State University,Michigan State University,Exact,https://ror.org/05hs6h993,R,
10.1111/cccr.12086+1.0,10.1111/cccr.12086,https://academic.oup.com/ccc/article/8/2/217/3979290,2015,Responding to Offending Images in the Digital Age: Censorious and Satirical Discourses in LGBT Media Activism,"Communication, Culture and Critique",1.0,1.0,Joel Penney,Joel,Penney,"1 School of Communication and Media, Montclair State University, Montclair, NJ, 07043, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joel+Penney,https://www.google.com/search?q=Joel+Penney+school+of+communication+and+media+montclair+state+university+montclair+nj+usa,male,0.98,42048.0,High,Joel Penney,Joel,Penney,"1 School of Communication and Media, Montclair State University, Montclair, NJ, 07043, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joel+Penney,https://www.google.com/search?q=Joel+Penney+school+of+communication+and+media+montclair+state+university+montclair+nj+usa,white,High,0.009348862,0.10828327,0.031201217,0.8511667,0.8511667,0.10828327,0.74288344,school of communication and media montclair state university montclair nj usa,"1 School of Communication and Media, Montclair State University, Montclair, NJ, 07043, USA",Montclair State University,Exact,https://ror.org/01nxc2t48,R,
10.1111/j.1468-2958.1980.tb00552.x+1.0,10.1111/j.1468-2958.1980.tb00552.x,https://academic.oup.com/hcr/article/7/1/74/4056002,1980,The Effect of Communication Apprehension and Situation on Communication Strategy Choices,Human Communication Research,2.0,1.0,Myron W. Lustig,Myron,Lustig,"1 Myron W. Lustig (Ph.D., University of Wisconsin—Madison, 1977) is an assistant professor of speech communication at San Diego State University, San Diego, California 92182",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Myron+Lustig,https://www.google.com/search?q=Myron+W.+Lustig+myron+w+lustig+is+an+assistant+professor+of+speech+communication+at+san+diego+state+university+san+diego+california,male,0.97,445.0,Low,Myron W. Lustig,Myron,Lustig,"1 Myron W. Lustig (Ph.D., University of Wisconsin—Madison, 1977) is an assistant professor of speech communication at San Diego State University, San Diego, California 92182",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Myron+Lustig,https://www.google.com/search?q=Myron+W.+Lustig+myron+w+lustig+is+an+assistant+professor+of+speech+communication+at+san+diego+state+university+san+diego+california,white,High,0.007374729,0.07946752,0.040507566,0.87265015,0.87265015,0.07946752,0.7931826,myron w lustig is an assistant professor of speech communication at san diego state university san diego california,"1 Myron W. Lustig (Ph.D., University of Wisconsin—Madison, 1977) is an assistant professor of speech communication at San Diego State University, San Diego, California 92182",San Diego State University,Exact,https://ror.org/0264fdx42,R,
10.1093/joc/jqy049+5.0,10.1093/joc/jqy049,https://academic.oup.com/joc/article/68/5/842/5113149,2018,Using Attribution Theory To Explain The Affective Dispositions Of Tireless Moral Monitors Toward Narrative Characters,Journal of Communication,11.0,5.0,Eric Novotny,Eric,Novotny,"Department of Communication, Michigan State University, East Lansing, MI, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eric+Novotny,https://www.google.com/search?q=Eric+Novotny+department+of+communication+michigan+state+university+east+lansing+mi+usa,male,0.99,135071.0,High,Eric Novotny,Eric,Novotny,"Department of Communication, Michigan State University, East Lansing, MI, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eric+Novotny,https://www.google.com/search?q=Eric+Novotny+department+of+communication+michigan+state+university+east+lansing+mi+usa,white,High,0.0055457405,0.0029231734,0.024394395,0.9671367,0.9671367,0.024394395,0.9427423,department of communication michigan state university east lansing mi usa,"Department of Communication, Michigan State University, East Lansing, MI, USA",Michigan State University,Exact,https://ror.org/05hs6h993,R,
10.1111/j.1468-2958.1994.tb00342.x+1.0,10.1111/j.1468-2958.1994.tb00342.x,https://academic.oup.com/hcr/article/21/1/103/4564883,1994,Disentangling Listening and Verbal Recall: Related but Separate Constructs?,Human Communication Research,2.0,1.0,L. Todd Thomas,Todd,Thomas,"1 L. Todd Thomas (Ph.D., Indiana University, 1994) is a visiting assistant professor in speech communication at Indiana University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Todd+Thomas,https://www.google.com/search?q=L.+Todd+Thomas+l+todd+thomas+is+a+visiting+assistant+professor+in+speech+communication+at+indiana+university,male,0.99,6598.0,High,L. Todd Thomas,Todd,Thomas,"1 L. Todd Thomas (Ph.D., Indiana University, 1994) is a visiting assistant professor in speech communication at Indiana University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Todd+Thomas,https://www.google.com/search?q=L.+Todd+Thomas+l+todd+thomas+is+a+visiting+assistant+professor+in+speech+communication+at+indiana+university,white,Low,0.018929772,0.47096673,0.025770117,0.4843334,0.4843334,0.47096673,0.013366669,l todd thomas is a visiting assistant professor in speech communication at indiana university,"1 L. Todd Thomas (Ph.D., Indiana University, 1994) is a visiting assistant professor in speech communication at Indiana University",Indiana University,Exact,https://ror.org/01kg8sb98,R,
10.1093/jcmc/zmx004+2.0,10.1093/jcmc/zmx004,https://academic.oup.com/jcmc/article/23/2/72/4952044,2018,"Benefits of Browsing? The Prevalence, Nature, and Effects of Profile Consumption Behavior in Social Network Sites",Journal of Computer-Mediated Communication,3.0,2.0,Christo Wilson,Christo,Wilson,"Department of Computer Science, Northeastern University, Boston, MA 02115, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Christo+Wilson,https://www.google.com/search?q=Christo+Wilson+department+of+computer+science+northeastern+university+boston+ma+usa,male,0.98,1857.0,Low,Christo Wilson,Christo,Wilson,"Department of Computer Science, Northeastern University, Boston, MA 02115, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Christo+Wilson,https://www.google.com/search?q=Christo+Wilson+department+of+computer+science+northeastern+university+boston+ma+usa,white,Low,0.008207358,0.27320912,0.018134128,0.7004494,0.7004494,0.27320912,0.42724028,department of computer science northeastern university boston ma usa,"Department of Computer Science, Northeastern University, Boston, MA 02115, USA",Northeastern University,Exact,https://ror.org/03awzbc87,R,
10.1111/j.1468-2958.2000.tb00757.x+2.0,10.1111/j.1468-2958.2000.tb00757.x,https://academic.oup.com/hcr/article/26/2/234/4554812,2000,The Impact of Politeness and Relationship on Perceived Quality of Advice About a Problem,Human Communication Research,2.0,2.0,Erina L. MacGeorge,Erina,Macgeorge,"2 (Ph.D., University of Illinois at Urbana-Champaign, 1999) is an assistant professor in the communication program at George Washington University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erina+Macgeorge,https://www.google.com/search?q=Erina+L.+MacGeorge+is+an+assistant+professor+in+the+communication+program+at+george+washington+university,female,0.98,626.0,Low,Erina L. MacGeorge,Erina,Macgeorge,"2 (Ph.D., University of Illinois at Urbana-Champaign, 1999) is an assistant professor in the communication program at George Washington University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erina+Macgeorge,https://www.google.com/search?q=Erina+L.+MacGeorge+is+an+assistant+professor+in+the+communication+program+at+george+washington+university,white,High,0.019124815,0.026512543,0.03351224,0.9208504,0.9208504,0.03351224,0.88733816,is an assistant professor in the communication program at george washington university,"2 (Ph.D., University of Illinois at Urbana-Champaign, 1999) is an assistant professor in the communication program at George Washington University",George Washington University,Exact,https://ror.org/00y4zzh67,R,
10.1111/comt.12054+1.0,10.1111/comt.12054,https://academic.oup.com/ct/article/25/3/330/4061200,2015,"Cripping Communication: Speech, Disability, and Exclusion in Liberal Humanist and Posthumanist Discourse",Communication Theory,1.0,1.0,Joshua St. Pierre,Joshua,Pierre,"1 Department of Philosophy, University of Alberta, Edmonton, Canada",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joshua+Pierre,https://www.google.com/search?q=Joshua+St.+Pierre+department+of+philosophy+university+of+alberta+edmonton+canada,male,0.99,20919.0,High,Joshua St. Pierre,Joshua,Pierre,"1 Department of Philosophy, University of Alberta, Edmonton, Canada",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joshua+Pierre,https://www.google.com/search?q=Joshua+St.+Pierre+department+of+philosophy+university+of+alberta+edmonton+canada,black,High,0.0028292525,0.8463416,0.015299521,0.13552964,0.8463416,0.13552964,0.710812,department of philosophy university of alberta edmonton canada,"1 Department of Philosophy, University of Alberta, Edmonton, Canada",University of Alberta,Exact,https://ror.org/0160cpw27,R,
10.1111/j.1468-2958.1995.tb00356.x+2.0,10.1111/j.1468-2958.1995.tb00356.x,https://academic.oup.com/hcr/article/21/4/494/4564882,1995,A Galileo Analysis of Organizational Climate,Human Communication Research,2.0,2.0,Shih-Shin Chen,Shih-Shin,Chen,"2 Shih-Shin Chen (Ph.D., University of Maryland at College Park, 1993) is director of information and research at United Pacific Public Relations Inc., of Taipei, Taiwan, Republic of China",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Shih-Shin+Chen,https://www.google.com/search?q=Shih-Shin+Chen+shih+shin+chen+is+director+of+information+and+research+at+united+pacific+public+relations+inc+of+taipei+taiwan+republic+of+china,,0.0,0.0,Low,Shih-Shin Chen,Shih-Shin,Chen,"2 Shih-Shin Chen (Ph.D., University of Maryland at College Park, 1993) is director of information and research at United Pacific Public Relations Inc., of Taipei, Taiwan, Republic of China",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Shih-Shin+Chen,https://www.google.com/search?q=Shih-Shin+Chen+shih+shin+chen+is+director+of+information+and+research+at+united+pacific+public+relations+inc+of+taipei+taiwan+republic+of+china,api,High,0.9899115,0.00061434315,0.006623666,0.0028504543,0.9899115,0.006623666,0.9832878,shih shin chen is director of information and research at united pacific public relations inc of taipei taiwan republic of china,"2 Shih-Shin Chen (Ph.D., University of Maryland at College Park, 1993) is director of information and research at United Pacific Public Relations Inc., of Taipei, Taiwan, Republic of China",Ministry of Public Security of the People's Republic of China,API_QUERY,https://ror.org/00bt9we26,R,
