doi,url,title,paperType,journal,datePublished,keywords
10.1111/jcc4.12008,https://academic.oup.com/jcmc/article/18/3/283/4067498,The Effects of Anonymity on Self-Disclosure in Blogs: An Application of the Online Disinhibition Effect,ScholarlyArticle,Journal of Computer-Mediated Communication,2013-04-01,"Personal Journal Blogs, Self-Disclosure, Online Disinhibition, Anonymity, Content Analysis"
10.1111/jcc4.12012,https://academic.oup.com/jcmc/article/18/3/303/4067510,Risky Social Networking Practices Among “Underage” Users: Lessons for Evidence-Based Policy,ScholarlyArticle,Journal of Computer-Mediated Communication,2013-04-01,"Children, social networking sites, skills, risk, privacy, Internet"
10.1111/jcc4.12015,https://academic.oup.com/jcmc/article/18/3/321/4067524,"The Construction of the Multilingual Internet: Unicode, Hebrew, and Globalization",ScholarlyArticle,Journal of Computer-Mediated Communication,2013-04-01,"multilingual Internet, Unicode, globalization, Hebrew, infrastructure"
10.1111/jcc4.12010,https://academic.oup.com/jcmc/article/18/3/339/4067536,Young Bilinguals' Language Behaviour in Social Networking Sites: The Use of Welsh on Facebook,ScholarlyArticle,Journal of Computer-Mediated Communication,2013-04-01,"Social networks, Facebook, minority language use, Cymraeg, young people"
10.1111/jcc4.12013,https://academic.oup.com/jcmc/article/18/3/362/4067545,Memes in a Digital World: Reconciling with a Conceptual Troublemaker,ScholarlyArticle,Journal of Computer-Mediated Communication,2013-04-01,"digital culture, imitation, Internet memes, “Leave Britney alone”, memes, user-generated-content, YouTube"
10.1111/jcc4.12014,https://academic.oup.com/jcmc/article/18/3/378/4067555,Public Service Broadcasting's Participation in the Reconfiguration of Online News Content1,ScholarlyArticle,Journal of Computer-Mediated Communication,2013-04-01,"Public service broadcasting, participation, online news, Europe, cross-media, television, Internet"
10.1111/j.1083-6101.2013.01589.x,https://academic.oup.com/jcmc/article/18/2/I/4067480,Special Issue Editorial Board,ScholarlyArticle,Journal of Computer-Mediated Communication,2013-01-01,
10.1111/jcc4.12000,https://academic.oup.com/jcmc/article/18/2/113/4067481,The Emerging Governance of E-Infrastructure,ScholarlyArticle,Journal of Computer-Mediated Communication,2013-01-01,"e-infrastructure, governance, e-science, e-social science, virtual communities"
10.1111/jcc4.12003,https://academic.oup.com/jcmc/article/18/2/137/4067487,Online Ideology: a Comparison of Website Communication and Media Use,ScholarlyArticle,Journal of Computer-Mediated Communication,2013-01-01,"online communication, technology, internet groups, ideological groups, message board communication"
10.1111/jcc4.12001,https://academic.oup.com/jcmc/article/18/2/154/4067488,Birds of a Feather Tweet Together: Integrating Network and Content Analyses to Examine Cross-Ideology Exposure on Twitter,ScholarlyArticle,Journal of Computer-Mediated Communication,2013-01-01,"Twitter, Social networks, Social Media, Political talk, Selective exposure"
10.1111/jcc4.12005,https://academic.oup.com/jcmc/article/18/2/175/4067492,"More Network Conscious Than Ever? Challenges, Strategies, and Analytic Labor of Users in the Facebook Environment",ScholarlyArticle,Journal of Computer-Mediated Communication,2013-01-01,"Social Networks, Social Network Sites, Facebook, Users, Self Presentation, Surveillance"
10.1111/jcc4.12006,https://academic.oup.com/jcmc/article/18/2/194/4067497,"Effects of Sponsorship, Web Site Design, and Google Ranking on the Credibility of Online Information",ScholarlyArticle,Journal of Computer-Mediated Communication,2013-01-01,"online information credibility, source credibility, Web site sponsor credibility, Web site design, search engine rankings"
10.1111/jcc4.12002,https://academic.oup.com/jcmc/article/18/2/212/4067509,Predictors of Online Health Information Seeking among Women with Breast Cancer: the Role of Social Support Perception and Emotional Well-Being,ScholarlyArticle,Journal of Computer-Mediated Communication,2013-01-01,"Online information search, Social support availability, Emotional well-being, Interactive Cancer Communication System (ICCS), e-Health intervention"
10.1111/jcc4.12004,https://academic.oup.com/jcmc/article/18/2/233/4067517,Performing and Positioning Orthography in Peruvian CMC,ScholarlyArticle,Journal of Computer-Mediated Communication,2013-01-01,"Spanish, Quechua, orthography, performance, online forums, asynchronous"
10.1111/j.1083-6101.2012.01588.x,https://academic.oup.com/jcmc/article/18/1/I/4065282,Special Issue Editorial Board,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-10-01,
10.1111/j.1083-6101.2012.01599.x,https://academic.oup.com/jcmc/article/18/1/1/4067479,Dedication: In memory of Dr. Wei-Jen “Wayne” Fu (1970–2012),ScholarlyArticle,Journal of Computer-Mediated Communication,2012-10-01,
10.1111/j.1083-6101.2012.01592.x,https://academic.oup.com/jcmc/article/18/1/2/4065281,Communication Processes in Participatory Websites,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-10-01,"Web 2.0, participatory websites, user-generated content, user ratings, communication"
10.1111/j.1083-6101.2012.01598.x,https://academic.oup.com/jcmc/article/18/1/16/4065283,The Ironic Effect of Source Identification on the Perceived Credibility of Online Product Reviewers,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-10-01,"Source credibility, computer-mediated communication, electronic word of mouth, online product reviews"
10.1111/j.1083-6101.2012.01597.x,https://academic.oup.com/jcmc/article/18/1/32/4067495,That's Not the Way It Is: How User-Generated Comments on the News Affect Perceived Media Bias,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-10-01,"defensive processing, ego-involvement, hostile media perception (HMP), user-generated comments, web 2.0"
10.1111/j.1083-6101.2012.01593.x,https://academic.oup.com/jcmc/article/18/1/46/4065286,"Selecting Online Videos from Graphics, Text, and View Counts: the Moderation of Popularity Bandwagons",ScholarlyArticle,Journal of Computer-Mediated Communication,2012-10-01,"User-generated videos, Informational modality, Imagery domination, Inter-modal counteraction, Content uncertainty, Popularity cues, Bandwagon effect"
10.1111/j.1083-6101.2012.01594.x,https://academic.oup.com/jcmc/article/18/1/62/4065289,Rebuilding Trust in Online Shops on Consumer Review Sites: Sellers' Responses to User-Generated Complaints,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-10-01,"trust, online shops, consumer review sites, trust restoration, reputation"
10.1111/j.1083-6101.2012.01596.x,https://academic.oup.com/jcmc/article/18/1/80/4065291,"Selecting Science Information in Web 2.0: How Source Cues, Message Sidedness, and Need for Cognition Influence Users' Exposure to Blog Posts",ScholarlyArticle,Journal of Computer-Mediated Communication,2012-10-01,"selective exposure, science communication, blogs, source cues, message sidedness, elaboration likelihood model, Web 2.0"
10.1111/j.1083-6101.2012.01595.x,https://academic.oup.com/jcmc/article/18/1/97/4065295,"Online Reviews, Helpfulness Ratings, and Consumer Attitudes: An Extension of Congruity Theory to Multiple Sources in Web 2.0",ScholarlyArticle,Journal of Computer-Mediated Communication,2012-10-01,"Congruity theory, Online Reviews, Helpfulness Ratings, User-generated content"
10.1111/j.1083-6101.2012.01556.x,https://academic.oup.com/jcmc/article/17/4/i/4067662,Editorial Board,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-07-01,
10.1111/j.1083-6101.2012.01587.x,https://academic.oup.com/jcmc/article/17/4/369/4067663,Does Blogging Empower Women? Exploring the Role of Agency and Community,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-07-01,"community, filters, empowerment, blog, psychological empowerment, agency, community, site visits, comments, social media"
10.1111/j.1083-6101.2012.01582.x,https://academic.oup.com/jcmc/article/17/4/387/4067666,What to Tell About Me? Self-Presentation in Online Communities,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-07-01,"community, self-presentation, online communities, interpersonal, social psychology, identity"
10.1111/j.1083-6101.2012.01581.x,https://academic.oup.com/jcmc/article/17/4/408/4067672,Web Technologies of the Self: the Arising of the “Blogger” Identity,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-07-01,"internet, technology, artifacts, Blogs, Co-construction, Identity, Materiality, Michel Foucault, Online Diaries, Subjectivity, Technologies of the Self"
10.1111/j.1083-6101.2012.01583.x,https://academic.oup.com/jcmc/article/17/4/422/4067675,Interacting is believing? Examining bottom-up credibility of blogs among politically interested Internet users,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-07-01,"internet, credibility, digital media, Political Blogs, Bottom-Up Credibility, Politically Interested Internet Users, Interactivity, Online Activity"
10.1111/j.1083-6101.2012.01584.x,https://academic.oup.com/jcmc/article/17/4/436/4067676,Effects of Duration and Laughter on Subjective Happiness within Different Modes of Communication,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-07-01,"happiness, laughter, telephone, text messaging, Social relationships, face-to-face interaction, computer-mediated communication, happiness, laughter, media naturalness theory, social information processing theory"
10.1111/j.1083-6101.2012.01585.x,https://academic.oup.com/jcmc/article/17/4/451/4067679,Exploring the relationship between perceptions of social capital and enacted support online,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-07-01,"perception, social capital, online social capital, social networks, enacted support, perceptions, behavior"
10.1111/j.1083-6101.2012.01580.x,https://academic.oup.com/jcmc/article/17/4/467/4067681,Social Networking Sites: Their Users and Social Implications — A Longitudinal Study,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-07-01,"loneliness, social networking, wave - physical agent, social capital, face-to-face interactions, loneliness, social capital, social networking sites, user types"
10.1111/j.1083-6101.2012.01586.x,https://academic.oup.com/jcmc/article/17/4/489/4067683,"Loyalty Due to Others: The Relationships Among Challenge, Interdependence, and Online Gamer Loyalty",ScholarlyArticle,Journal of Computer-Mediated Communication,2012-07-01,"computers, internet, motivation, taiwan, reward, incentives, marketing, social networks, play behavior, laboratory test finding, cyclophosphamide/doxorubicin/etoposide, college students, social interaction, fluid flow, Online gaming, gamer, loyalty, challenge, interdependence"
10.1111/j.1083-6101.2012.01579.x,https://academic.oup.com/jcmc/article/17/4/501/4067684,Social Interaction in YouTube Text-Based Polylogues: A Study of Coherence,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-07-01,"computers, languages, social networking, conversation, social interaction, datasets, coherence, computer mediated communication, conversation, YouTube"
10.1111/j.1083-6101.2012.01555.x,https://academic.oup.com/jcmc/article/17/3/i/4067659,Editorial Board,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-04-01,
10.1111/j.1083-6101.2012.01572.x,https://academic.oup.com/jcmc/article/17/3/247/4067660,A Multimodal Framework for Analyzing Websites as Cultural Expressions,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-04-01,"Website Analysis, Multimodal Framework, Multimodality, Cultural Analysis, Internet Research"
10.1111/j.1083-6101.2012.01573.x,https://academic.oup.com/jcmc/article/17/3/266/4067668,Commenting in the Online Arab Public Sphere: Debating the Swiss Minaret Ban and the “Ground Zero Mosque” Online,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-04-01,"Arab public sphere, online comments, globalization, framing, anti-Americanism, Arab news, Islam"
10.1111/j.1083-6101.2012.01577.x,https://academic.oup.com/jcmc/article/17/3/283/4067673,"The Mediatization of E-Campaigning: Evidence From German Party Websites in State, National, and European Parliamentary Elections 2002–2009",ScholarlyArticle,Journal of Computer-Mediated Communication,2012-04-01,"content analysis, e-campaigning, elections, Internet, mediatization, party websites"
10.1111/j.1083-6101.2012.01578.x,https://academic.oup.com/jcmc/article/17/3/303/4067678,Number Matters: The Multimodality of Internet Use as an Indicator of the Digital Inequalities,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-04-01,"Multimodality, digital divide, digital inequalities, Internet use, political participation"
10.1111/j.1083-6101.2012.01574.x,https://academic.oup.com/jcmc/article/17/3/319/4067682,"Social Media Use for News and Individuals' Social Capital, Civic Engagement and Political Participation",ScholarlyArticle,Journal of Computer-Mediated Communication,2012-04-01,"Social Media, Social Networks, Social Capital, Facebook, Political Participation, Civic Participation"
10.1111/j.1083-6101.2012.01576.x,https://academic.oup.com/jcmc/article/17/3/337/4067685,"Information, Community, and Action: How Nonprofit Organizations Use Social Media*",ScholarlyArticle,Journal of Computer-Mediated Communication,2012-04-01,"microblogging, Twitter, social media, stakeholder relations, organizational communication, organization-public relations, nonprofit organizations"
10.1111/j.1083-6101.2012.01575.x,https://academic.oup.com/jcmc/article/17/3/354/4067686,"Taking the copyfight online: Comparing the copyright debate in congressional hearings, in newspapers, and on the web",ScholarlyArticle,Journal of Computer-Mediated Communication,2012-04-01,"Political communication, internet advocacy, copyright, digital rights management (DRM), web research methods"
10.1111/j.1083-6101.2011.01554.x,https://academic.oup.com/jcmc/article/17/2/i/4067650,Editorial Board,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-01-01,
10.1111/j.1083-6101.2011.01570.x,https://academic.oup.com/jcmc/article/17/2/117/4067651,Editors' Introduction,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-01-01,
10.1111/j.1083-6101.2011.01569.x,https://academic.oup.com/jcmc/article/17/2/120/4067652,The Evolution of the HIV/AIDS NGO Hyperlink Network,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-01-01,"hyperlink network, NGO, evolutionary theory, HIV/AIDS, network analysis"
10.1111/j.1083-6101.2011.01568.x,https://academic.oup.com/jcmc/article/17/2/135/4067658,Net Increase? Cross-Lingual Linking in the Blogosphere,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-01-01,"webometrics, link analysis, language, Internet, intercultural, cross-lingual"
10.1111/j.1083-6101.2011.01564.x,https://academic.oup.com/jcmc/article/17/2/152/4067664,A Hyperlink and Semantic Network Analysis of the Triple Helix (University-Government-Industry): The Interorganizational Communication Structure of Nanotechnology,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-01-01,"nanotechnology, social network, semantic network, triple helix, research network"
10.1111/j.1083-6101.2011.01565.x,https://academic.oup.com/jcmc/article/17/2/171/4067667,Exploring Online News Credibility: The Relative Influence of Traditional and Technological Factors,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-01-01,"online news, credibility, hypertext, interactivity, multimediality, hypertextuality"
10.1111/j.1083-6101.2011.01563.x,https://academic.oup.com/jcmc/article/17/2/187/4067670,Newspapers and the Long-Term Implications of Hyperlinking,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-01-01,"organizational change, hyperlinks, news media, newspapers, social network analysis"
10.1111/j.1083-6101.2011.01571.x,https://academic.oup.com/jcmc/article/17/2/202/4067674,Korean and Chinese Webpage Content: Who Are Talking about What and How?,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-01-01,"Korea, China, Webometrics, International Information Flow, Content Analysis, Hyperlink Analysis"
10.1111/j.1083-6101.2011.01567.x,https://academic.oup.com/jcmc/article/17/2/216/4067677,The Network Structure of the Korean Blogosphere,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-01-01,"U.S. beef, Daum Agora, candlelight protest, social network analysis, news blogosphere, webometrics, hyperlink analysis"
10.1111/j.1083-6101.2011.01566.x,https://academic.oup.com/jcmc/article/17/2/231/4067680,Social Issue Emergence on the Web: A Dual Structurational Model,ScholarlyArticle,Journal of Computer-Mediated Communication,2012-01-01,"hyperlink networks, social issues, issue networks, structuration theory, technology use"
10.1111/j.1083-6101.2011.01553.x,https://academic.oup.com/jcmc/article/17/1/i/4067646,Editorial Board,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-10-01,
10.1111/j.1083-6101.2011.01560.x,https://academic.oup.com/jcmc/article/17/1/1/4067643,Online Impression Management: Personality Traits and Concerns for Secondary Goals as Predictors of Self-Presentation Tactics on Facebook,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-10-01,"self-presentation, impression management, Facebook, secondary goals, structural equation model"
10.1111/j.1083-6101.2011.01551.x,https://academic.oup.com/jcmc/article/17/1/19/4067647,“Highly Recommended!” The Content Characteristics and Perceived Usefulness of Online Consumer Reviews,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-10-01,"Online Consumer Reviews, Electronic Word-of-Mouth Communication, Content Characteristics, Content Analysis"
10.1111/j.1083-6101.2011.01561.x,https://academic.oup.com/jcmc/article/17/1/39/4067657,"Gender, Communication, and Self-Presentation in Teen Chatrooms Revisited: Have Patterns Changed?",ScholarlyArticle,Journal of Computer-Mediated Communication,2011-10-01,"adolescence, chat, gender, language use, self-presentation, profile pictures"
10.1111/j.1083-6101.2011.01557.x,https://academic.oup.com/jcmc/article/17/1/60/4067665,New Media and the ‘Anchor Baby’ Boom,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-10-01,"anchor babies, immigration, new media, blogs, segmented news media, critical theory, media convergence"
10.1111/j.1083-6101.2011.01558.x,https://academic.oup.com/jcmc/article/17/1/77/4067669,Seeing and Being Seen: The Effects on Gesture Production,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-10-01,"gesture, perspective taking, mediated communication, gaze, theory of mind, eye-catcher"
10.1111/j.1083-6101.2011.01559.x,https://academic.oup.com/jcmc/article/17/1/101/4067671,Exploring Privacy Management on Facebook: Motivations and Perceived Consequences of Voluntary Disclosure,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-10-01,"disclosure, online privacy, Facebook, social networking sites, communication privacy management theory"
10.1111/j.1083-6101.2011.01543.x,https://academic.oup.com/jcmc/article/16/4/465/4067636,An Exploration of Why People Participate in Second Life Social Support Groups,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-07-01,"cancer, caregivers, social support"
10.1111/j.1083-6101.2011.01540.x,https://academic.oup.com/jcmc/article/16/4/492/4067644,Understanding the Role of Sense of Presence and Perceived Autonomy in Users' Continued Use of Social Virtual Worlds,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-07-01,"models, structural, perception, empowerment, experimental attrition"
10.1111/j.1083-6101.2011.01552.x,https://academic.oup.com/jcmc/article/16/4/511/4067649,The Role of Social Network Sites in Romantic Relationships: Effects on Jealousy and Relationship Happiness,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-07-01,"happiness, jealousy, grooming (animal), social support, self esteem, dating, social networks, implanted hearing systems, relationship, networks, interpersonal, psychological factors"
10.1111/j.1083-6101.2011.01544.x,https://academic.oup.com/jcmc/article/16/3/389/4001404,New Editor Introduction,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-04-01,
10.1111/j.1083-6101.2011.01545.x,https://academic.oup.com/jcmc/article/16/3/391/4001405,The Effects of Other-Generated and System-Generated Cues on Adolescents' Perceived Attractiveness on Social Network Sites,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-04-01,"adolescent, cues, extraversion, perception, social support, social networks, high schools, social network sites, social attraction, impression formation, popularity, physical attraction, extraversion"
10.1111/j.1083-6101.2011.01548.x,https://academic.oup.com/jcmc/article/16/3/407/4001419,Mobile Geotagging: Reexamining Our Interactions with Urban Space,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-04-01,"narrative discourse, space, place, mobility, media, social production of space, geotagging, tagging, qualitative, mobile social network"
10.1111/j.1083-6101.2011.01549.x,https://academic.oup.com/jcmc/article/16/3/424/4001438,Being Heard in Review Communities: Communication Tactics and Review Prominence,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-04-01,"feedback, persuasive communication, community, Online Communities, Online Ratings, Language Use, Opinion, Text-Based"
10.1111/j.1083-6101.2011.01550.x,https://academic.oup.com/jcmc/article/16/3/445/4001451,Building Stronger Ties with Alumni Through Facebook to Increase Volunteerism and Charitable Giving,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-04-01,"emotions, attitude, voluntary workers, social support, social networks, gifts, social networking sites, tie strength, attitude-behavior consistency"
10.1111/j.1083-6101.2010.01530.x,https://academic.oup.com/jcmc/article/16/2/171/4064828,Consumer Attitudes Toward Online Mass Customization: An Application of Extended Technology Acceptance Model,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-01-01,attitude
10.1111/j.1083-6101.2010.01533.x,https://academic.oup.com/jcmc/article/16/2/201/4064830,Selective Posting: Willingness to post a message online,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-01-01,"abortion, induced, climate, fear, perception, behavioral change, anonymity"
10.1111/j.1083-6101.2011.01537.x,https://academic.oup.com/jcmc/article/16/2/228/4064831,Organizational Norm Congruency and Interpersonal Familiarity in E-Mail: Examining Messages from Two Different Status Perspectives,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-01-01,"attitude, perception, credibility, SIDE theory, e-mail use, text messaging, organizational norms, superior/subordinate communication"
10.1111/j.1083-6101.2011.01538.x,https://academic.oup.com/jcmc/article/16/2/250/4064832,The Effectiveness of Short Message Service for Communication with Concerns of Privacy Protection and Conflict Avoidance,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-01-01,"privacy, avoidance behavior, interpersonal communications, conflict management, privacy protection, short messaging service"
10.1111/j.1083-6101.2011.01539.x,https://academic.oup.com/jcmc/article/16/2/271/4064833,Two Routes Leading to Conformity Intention in Computer-Mediated Groups: Matching versus Mismatching Virtual Representations,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-01-01,"computers, cues, ethnic group, mismatch"
10.1111/j.1083-6101.2011.01541.x,https://academic.oup.com/jcmc/article/16/2/307/4064834,Students' Perceptions of E-Mail Interaction During Student-Professor Advising Sessions: The Pursuit of Interpersonal Goals,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-01-01,"computers, demography, perception, european continental ancestry group, african american, gender differences, college students, professors, CMC, e-mail, FtF Communication, interpersonal goal achievement, undergraduate student advisement"
10.1111/j.1083-6101.2011.01542.x,https://academic.oup.com/jcmc/article/16/2/331/4064835,From Diagnosis to Death: A Case Study of Coping with Breast Cancer as Seen Through Online Discussion Group Messages,ScholarlyArticle,Journal of Computer-Mediated Communication,2011-01-01,"cancer, emotions, peer group, terminally ill, diagnosis, breast cancer, coping behavior"
10.1111/j.1083-6101.2010.01528.x,https://academic.oup.com/jcmc/article/16/1/1/4067623,"Effects of Perceived Interactivity, Perceived Web Assurance and Disposition to Trust on Initial Online Trust",ScholarlyArticle,Journal of Computer-Mediated Communication,2010-10-01,"internet, personality, risk perception, patient disposition"
10.1111/j.1083-6101.2010.01529.x,https://academic.oup.com/jcmc/article/16/1/27/4067630,"Trust, Performance, and the Communication Process in Ad Hoc Decision-Making Virtual Teams",ScholarlyArticle,Journal of Computer-Mediated Communication,2010-10-01,"communications media, decision making"
10.1111/j.1083-6101.2010.01531.x,https://academic.oup.com/jcmc/article/16/1/48/4067637,A Cyber-archaeology Approach to Social Movement Research: Framework and Case Study,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-10-01,"archaeology, internet, artifacts, community"
10.1111/j.1083-6101.2010.01532.x,https://academic.oup.com/jcmc/article/16/1/71/4067642,"The Participation Divide Among “Online Experts”: Experience, Skills and Psychological Factors as Predictors of College Students' Web Content Creation",ScholarlyArticle,Journal of Computer-Mediated Communication,2010-10-01,"computers, internet, journalism, minority groups, motivation, european continental ancestry group, gender, competence, self determination, college students, digital divide"
10.1111/j.1083-6101.2010.01534.x,https://academic.oup.com/jcmc/article/16/1/93/4067648,"Schmoozing and Smiting: Trust, Social Institutions, and Communication Patterns in an MMOG",ScholarlyArticle,Journal of Computer-Mediated Communication,2010-10-01,"internet, privacy, self disclosure, voice, social support, khat"
10.1111/j.1083-6101.2010.01535.x,https://academic.oup.com/jcmc/article/16/1/115/4067656,Expanding the Impression Management Model of Communication Channels: An Information Control Scale,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-10-01,"anxiety, privacy, telephone, social skills, conversation, fluid flow"
10.1111/j.1083-6101.2010.01536.x,https://academic.oup.com/jcmc/article/16/1/139/4067661,The Effect of Product Type on Consumer Preferences for Website Content Elements: An Empirical Study,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-10-01,"consumer organizations, internet, Purchasing, utilitarianism, consumer preference, product type, goods/services, hedonic/utilitarian, website content elements, online purchasing, product-centered website design"
10.1111/j.1083-6101.2010.01526.x,https://academic.oup.com/jcmc/article/15/4/527/4067612,"Editors' Introduction, Ehealth and Health Promotion",ScholarlyArticle,Journal of Computer-Mediated Communication,2010-07-01,
10.1111/j.1083-6101.2009.01513.x,https://academic.oup.com/jcmc/article/15/4/530/4067614,Reducing the Health and Digital Divides: A Model for Using Community-Based Participatory Research Approach to E-Health Interventions in Low-Income Hispanic Communities,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-07-01,
10.1111/j.1083-6101.2009.01511.x,https://academic.oup.com/jcmc/article/15/4/552/4067620,Spanish Content on Hospital Websites: an Analysis of U.S. Hospitals' in Concentrated Latino Communities,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-07-01,
10.1111/j.1083-6101.2009.01503.x,https://academic.oup.com/jcmc/article/15/4/575/4067628,Empowering Youth: Use of Technology in Advocacy to Affect Social Change,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-07-01,
10.1111/j.1083-6101.2009.01504.x,https://academic.oup.com/jcmc/article/15/4/592/4067632,Consumer Evaluation of Genetic Information Online: The Role of Quality on Attitude and Behavioral Intentions,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-07-01,
10.1111/j.1083-6101.2009.01505.x,https://academic.oup.com/jcmc/article/15/4/606/4067633,"Weak-Tie Support Network Preference and Perceived Life Stress among Participants in Health-Related, Computer-Mediated Support Groups",ScholarlyArticle,Journal of Computer-Mediated Communication,2010-07-01,
10.1111/j.1083-6101.2009.01509.x,https://academic.oup.com/jcmc/article/15/4/625/4067639,Coping with Chronic Lower Back Pain: Designing and Testing the Online Tool ONESELF,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-07-01,
10.1111/j.1083-6101.2009.01510.x,https://academic.oup.com/jcmc/article/15/4/646/4067641,Counseling Young Cannabis Users by Text Message,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-07-01,
10.1111/j.1083-6101.2009.01514.x,https://academic.oup.com/jcmc/article/15/4/666/4067653,The Assessment of User Engagement with eHealth Content: The eHealth Engagement Scale1,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-07-01,
10.1111/j.1083-6101.2010.01527.x,https://academic.oup.com/jcmc/article/15/4/682/4067655,Special Issue: Editorial Review Board,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-07-01,
10.1111/j.1083-6101.2010.01524.x,https://academic.oup.com/jcmc/article/15/3/364/4067603,Editors' Introduction: Ehealth and the Delivery of Health Care,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-04-01,
10.1111/j.1083-6101.2010.01508.x,https://academic.oup.com/jcmc/article/15/3/367/4067605,Factors Associated with Use of Interactive Cancer Communication System: An Application of the Comprehensive Model of Information Seeking,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-04-01,"Online Information Seeking, Comprehensive Model of Information Seeking (CMIS), Breast Cancer, Interactive Cancer Communication System (ICCS), Medical Informatics, Comprehensive Health Enhancement Support System (CHESS)"
10.1111/j.1083-6101.2010.01506.x,https://academic.oup.com/jcmc/article/15/3/389/4067609,Situating Internet Use: Information-Seeking Among Young Women with Breast Cancer,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-04-01,
10.1111/j.1083-6101.2010.01516.x,https://academic.oup.com/jcmc/article/15/3/412/4067611,Predictors and Effects of Training on an Online Health Education and Support System for Women with Breast Cancer,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-04-01,"Breast cancer, the Interactive Cancer Communication System, training, usage, patient education"
10.1111/j.1083-6101.2010.01501.x,https://academic.oup.com/jcmc/article/15/3/427/4067613,Use of Health-Related Online Support Groups: Population Data from the California Health Interview Survey Complementary and Alternative Medicine Study,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-04-01,"internet, online, support, adult, survivorship"
10.1111/j.1083-6101.2010.01507.x,https://academic.oup.com/jcmc/article/15/3/447/4067619,Automated Delineation of Subgroups in Web Video: A Medical Activism Case Study,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-04-01,"medical activism, social network analysis, cluster analysis, Web Video, hierarchical clustering, subgroups"
10.1111/j.1083-6101.2010.01502.x,https://academic.oup.com/jcmc/article/15/3/465/4067621,The ACTive Intervention in Hospice Interdisciplinary Team Meetings: Exploring Family Caregiver and Hospice Team Communication,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-04-01,
